date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2024-02-28,跑馬地,1,1,3,大登殿 (G172),1:51.27,2-3/4,7,14.42,6-3/4,7,23.71,3-3/4,6,24.83,1-3/4,1,23.24 11.64    11.60,2-1/4,1,25.07 12.21    12.86,,,
2024-02-28,跑馬地,1,2,10,赤子雄心 (E489),1:51.64,N,3,14.02,3/4,2,23.15,1/2,2,25.27,2,3,24.08 12.24    11.84,2-1/4,2,25.12 12.37    12.75,,,
2024-02-28,跑馬地,1,3,5,豐盛多彩 (G301),1:51.68,N,1,13.98,3/4,1,23.07,1/2,1,25.31,1-3/4,2,24.12 12.36    11.76,2-1/2,3,25.20 12.45    12.75,,,
2024-02-28,跑馬地,1,4,12,威力星 (G117),1:51.78,6-1/4,12,14.98,11-1/2,12,23.91,8-1/2,12,24.83,7,11,23.60 11.84    11.76,3-1/4,4,24.46 12.13    12.33,,,
2024-02-28,跑馬地,1,5,2,樂捉鳥 (G470),1:51.81,3/4,4,14.10,3,4,23.43,2-1/4,4,25.19,3-3/4,4,24.08 12.20    11.88,3-1/4,5,25.01 12.41    12.60,,,
2024-02-28,跑馬地,1,6,9,鑽石福將 (H285),1:51.87,4-1/2,9,14.70,7-1/4,8,23.51,5,8,24.95,5-1/4,8,23.88 12.04    11.84,3-3/4,6,24.83 12.45    12.38,,,
2024-02-28,跑馬地,1,7,11,皇金風速 (E448),1:52.00,N,2,14.02,2,3,23.35,1-3/4,3,25.27,4-1/2,7,24.28 12.36    11.92,4-1/2,7,25.08 12.29    12.79,,,
2024-02-28,跑馬地,1,8,7,綫路菁英 (E487),1:52.08,1-3/4,6,14.26,3-3/4,5,23.39,3-1/4,5,25.23,5-1/2,10,24.20 12.32    11.88,5,8,25.00 12.29    12.71,,,
2024-02-28,跑馬地,1,9,8,光明先驅 (G255),1:52.20,1-1/4,5,14.18,4-1/2,6,23.59,3-3/4,7,25.19,4,5,23.88 12.00    11.88,5-3/4,9,25.36 12.49    12.87,,,
2024-02-28,跑馬地,1,10,4,國大合 (G322),1:52.22,6,10,14.94,10,10,23.71,7-1/2,11,24.91,5-1/4,9,23.48 11.64    11.84,6,10,25.18 12.41    12.77,,,
