date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2024-02-15,跑馬地,1,1,8,上浦精選 (G425),1:10.98,5-1/2,10,24.46,6,10,23.32 11.48    11.84,N,1,23.20 11.48    11.72,,,,,,,,,
2024-02-15,跑馬地,1,2,12,怪獸豪俠 (G282),1:11.04,4,8,24.22,4-1/2,7,23.32 11.44    11.88,N,2,23.50 11.52    11.98,,,,,,,,,
2024-02-15,跑馬地,1,3,4,智勝攻略 (H197),1:11.22,5-3/4,11,24.50,6-1/4,11,23.32 11.40    11.92,1-1/2,3,23.40 11.48    11.92,,,,,,,,,
2024-02-15,跑馬地,1,4,3,飛躍精英 (H247),1:11.26,1-1/4,2,23.78,1,2,23.20 11.36    11.84,1-3/4,4,24.28 11.76    12.52,,,,,,,,,
2024-02-15,跑馬地,1,5,2,前風 (E281),1:11.30,4,9,24.22,5,9,23.40 11.48    11.92,2,5,23.68 11.60    12.08,,,,,,,,,
2024-02-15,跑馬地,1,6,9,超勁日子 (H119),1:11.37,1-1/4,1,23.58,1,1,23.24 11.36    11.88,2-1/2,6,24.55 11.92    12.63,,,,,,,,,
2024-02-15,跑馬地,1,7,1,加飯 (H271),1:11.43,2-3/4,4,24.02,3-1/2,5,23.36 11.44    11.92,2-3/4,7,24.05 11.76    12.29,,,,,,,,,
2024-02-15,跑馬地,1,8,6,威望 (H314),1:11.44,7-1/2,12,24.78,7,12,23.16 11.36    11.80,2-3/4,8,23.50 11.44    12.06,,,,,,,,,
2024-02-15,跑馬地,1,9,7,友誼至佳 (E208),1:11.54,2,3,23.90,2-1/4,3,23.28 11.40    11.88,3-1/2,9,24.36 11.76    12.60,,,,,,,,,
2024-02-15,跑馬地,1,10,10,歡樂好友 (C533),1:11.66,2-3/4,5,24.02,2-3/4,4,23.24 11.40    11.84,4-1/4,10,24.40 11.68    12.72,,,,,,,,,
2024-02-15,跑馬地,1,11,5,月球 (D409),1:11.92,3-1/4,6,24.10,4-3/4,8,23.48 11.44    12.04,5-3/4,11,24.34 11.68    12.66,,,,,,,,,
2024-02-15,跑馬地,1,12,11,牛皇頭 (G233),1:11.97,3-3/4,7,24.18,4,6,23.28 11.40    11.88,6-1/4,12,24.51 11.80    12.71,,,,,,,,,
2024-02-15,跑馬地,2,1,2,勝益善 (H254),1:41.07,8-3/4,11,29.19,7-1/4,10,24.03,4-1/4,9,24.51 12.42    12.09,N,1,23.34 11.72    11.62,,,,,,
2024-02-15,跑馬地,2,2,3,赤馬雄風 (E028),1:41.12,N,2,27.83,1,1,24.23,1/2,1,24.99 12.58    12.41,N,2,24.07 11.96    12.11,,,,,,
2024-02-15,跑馬地,2,3,8,美麗歡聲 (H066),1:41.42,4-3/4,7,28.55,5,7,24.31,3,6,24.67 12.54    12.13,2-1/4,3,23.89 11.92    11.97,,,,,,
2024-02-15,跑馬地,2,4,7,極速滿貫 (G277),1:41.50,9-3/4,12,29.35,8-3/4,12,24.11,5,10,24.39 12.50    11.89,2-3/4,4,23.65 11.68    11.97,,,,,,
2024-02-15,跑馬地,2,5,6,長發 (H058),1:41.56,8,10,29.07,8-1/2,11,24.35,6-1/4,11,24.63 12.46    12.17,3,5,23.51 11.68    11.83,,,,,,
2024-02-15,跑馬地,2,6,1,牽旺寶寶 (J109),1:41.72,2-1/2,4,28.19,2,3,24.19,1-1/4,3,24.87 12.58    12.29,4,6,24.47 12.16    12.31,,,,,,
2024-02-15,跑馬地,2,7,9,香飄萬里 (H437),1:41.78,4-1/2,6,28.51,3-1/2,5,24.11,2-3/4,5,24.87 12.58    12.29,4-1/2,7,24.29 12.00    12.29,,,,,,
2024-02-15,跑馬地,2,8,4,聰明導彈 (C037),1:41.82,6-3/4,9,28.87,5-1/2,8,24.07,4-1/4,8,24.79 12.50    12.29,4-3/4,8,24.09 11.96    12.13,,,,,,
2024-02-15,跑馬地,2,9,10,全神貫注 (H465),1:42.07,2,3,28.11,2-1/2,4,24.35,2-1/4,4,24.95 12.54    12.41,6-1/4,9,24.66 12.16    12.50,,,,,,
2024-02-15,跑馬地,2,10,12,雄昇勇士 (J067),1:43.27,N,1,27.79,1,2,24.43,1/2,2,24.91 12.54    12.37,13-3/4,10,26.14 12.60    13.54,,,,,,
2024-02-15,跑馬地,2,11,5,神虎金剛 (J064),1:43.44,6,8,28.75,6-3/4,9,24.39,7-3/4,12,25.15 12.54    12.61,14-3/4,11,25.15 12.40    12.75,,,,,,
2024-02-15,跑馬地,2,12,11,健者 (H312),1:43.64,3-1/2,5,28.35,3-3/4,6,24.31,3-1/4,7,24.91 12.58    12.33,16,12,26.07 12.44    13.63,,,,,,
2024-02-15,跑馬地,3,1,11,蟲草之凰 (E107),1:41.08,3/4,1,29.20,3/4,1,24.22,1-1/2,1,24.02 11.99    12.03,2-1/2,1,23.64 11.60    12.04,,,,,,
2024-02-15,跑馬地,3,2,4,勇晉當銳 (H425),1:41.47,1-3/4,3,29.48,1-1/2,3,24.18,1-1/2,3,24.02 12.03    11.99,2-1/2,2,23.79 11.64    12.15,,,,,,
2024-02-15,跑馬地,3,3,7,富喜來 (H213),1:41.57,6-3/4,10,30.28,5,9,23.94,5-3/4,10,24.14 12.07    12.07,3,3,23.21 11.44    11.77,,,,,,
