date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2024-10-06,沙田,1,1,1,富喜來 (H213),布文,B2/TT,出閘緩慢，居後列，走內疊。直路彎走第二疊。直路初向外移出。趨近三百米處時發生碰撞。衝刺凌厲，勝出賽事。
2024-10-06,沙田,1,2,4,果然得 (J035),艾道拿,TT,躍出時向外斜跑，居第二位。中段落後一個馬位。五百米處挑戰領放馬。跑過三百米處後取得領先。一百二十五米處未能再增速及被超越。末段走勢平穩。（見競賽事件報告。）
2024-10-06,沙田,1,3,3,永勝金駒 (H471),周俊樂,B,與對手同步出閘，居後列，走第二疊。自七百米處起走第三疊。入直路時落後四個馬位。趨近三百米處時發生碰撞。衝刺良佳，跑獲季軍。
2024-10-06,沙田,1,4,7,豐盛多彩 (G301),希威森,B/TT,與對手同步躍出，受催策上前帶頭，領先一個馬位。自五百米處起受對手挑戰。三百米處未能再增速及被超越。保持穩勢，終點線上失去季席。
2024-10-06,沙田,1,5,6,皇金風速 (E448),巴度,--,自第九檔出閘迅速，居中間之前位置，走第二疊。直路彎前位置相同。衝刺平穩。
2024-10-06,沙田,1,6,9,揚威四方 (G026),楊明綸,--,出閘緩慢，居後列，走內疊。跑過六百米處後向外移出。入直路時落後六個馬位。直路上略為追前。
2024-10-06,沙田,1,7,11,皮具大師 (H034),賀銘年,B,出閘一般，居中間之前位置，走內疊。直路彎走內疊節省腳程。直路初未能再增速。末段走勢平穩。
2024-10-06,沙田,1,8,5,樂天派 (E166),湯普新,--,自大外檔出閘，留居後列，走第二疊。入直路時走大外疊。末段略為追前。
2024-10-06,沙田,1,9,2,神煞金剛 (H202),艾兆禮,B1/TT,出閘緩慢，受妨礙，居後列，走外疊。跑過九百米處後追近。直路彎落後約三個馬位。直路初未能再增速。最後二百米逐漸轉弱。
2024-10-06,沙田,1,10,10,喜悅一生 (G072),田泰安,B/TT,出閘迅速，居中間位置，走第二疊。直路彎位置相若。直路初對催策反應有限。最後一百五十米逐漸轉弱。（見競賽事件報告。）
2024-10-06,沙田,1,11,8,竣誠駒 (H486),鍾易禮,H1/TT,自第一檔出閘普通，居中間位置，走內疊。直路彎未能再增速。直路初轉弱。最後一百五十米收慢。（見競賽事件報告。）
2024-10-06,沙田,2,1,2,競駿天下 (G272),潘頓,CP,直路初自中間位置追前頗多。自二百米處起展開挑戰。最後一百米取得領先。
2024-10-06,沙田,2,2,1,精明選擇 (J146),潘明輝,CP/TT,自最內檔出閘，居前列，走內欄。四百米處一度被對手拋離，但持續力拼，已獲機會盡展所長。
2024-10-06,沙田,2,3,4,飛躍精英 (H247),布文,B/H/XB,自最外檔出閘，起初走外疊，但過了首三百米後向內移入。二百米處須向外移出取位，其後保持佳勢。
2024-10-06,沙田,2,4,6,朗日雪峰 (J187),巴度,B,居前列，略為搶口。三百米處領先。一百五十米處被超越，其後再無餘力。
2024-10-06,沙田,2,5,8,馬特峰 (H253),何澤堯,TT,跟隨領先馬匹，持續拼搏，最後一百五十米再無餘力。
2024-10-06,沙田,2,6,11,同得寶 (H365),蔡明紹,P-/H,直路彎失去數位，其後居中間之後位置。自三百米處起保持穩勢，但從未能加速展開挑戰。
2024-10-06,沙田,2,7,3,鼓浪飛凡 (H018),梁家俊,TT,自外檔出閘，爭奪領先。半程時單騎領放。三百米處被超越，其後轉弱。
2024-10-06,沙田,2,8,9,威武良駒 (H434),艾兆禮,XB,出閘笨拙，其後恢復走勢，跟隨領放馬。直路上未能加速及失地。
2024-10-06,沙田,2,9,5,超勁火力 (J184),希威森,P,留後，無甚表現。
2024-10-06,沙田,2,10,7,逆市奇爸 (E321),周俊樂,CP2/TT,早段留後。直路彎走外疊。入直路時略為追前，但瞬即轉弱。最後一百米收慢。
2024-10-06,沙田,2,11,10,電訊子彈 (J097),田泰安,B-/SR1/TT-,入直路時受催策，但居包尾位置，被馬群拋離。
2024-10-06,沙田,3,1,8,年年友福 (G463),湯普新,B,出閘緩慢，居後列。走勢暢順。入直路時向外移出。最後一百五十米略為衝刺。
2024-10-06,沙田,3,2,7,客家之光 (J105),梁家俊,CP/TT,居前列。走勢暢順。最後一百米追前頗多，衝刺良佳。
2024-10-06,沙田,3,3,9,歡喜福星 (G354),黃智弘,H/TT,受力策，取得領先。走勢良佳。保持佳勢，跑獲季軍。
2024-10-06,沙田,3,4,6,超旺財 (J194),何澤堯,P-/H/TT,居中間之前位置。走勢尚可。保持穩勢。
2024-10-06,沙田,3,5,1,歡樂老撾 (H432),潘明輝,TT,跟隨領放馬，走第二疊。三百米處略為轉弱，衝刺普通。
2024-10-06,沙田,3,6,10,大登殿 (G172),董明朗,V,居中間位置。走勢普通。末段保持同速。
2024-10-06,沙田,3,7,4,爆笑 (J079),蔡明紹,TT,居後列。直路上略為追前。毫無表現。
2024-10-06,沙田,3,8,5,皇仁福星 (H128),田泰安,XB,居中間之後位置。對催策反應平平。從未能構成威脅。（見競賽事件報告。）
2024-10-06,沙田,3,9,2,世澤歆星 (E168),賀銘年,B/TT,居中間之前位置。趨近八百米處時顯著轉弱。力竭。（表現難以接受。必須試閘及格後，才可再次出賽。）
2024-10-06,沙田,3,10,3,碧海藍天 (H357),布文,B-/H1/P1/TT,一直居包尾位置。從未參與競逐。（見競賽事件報告。）
2024-10-06,沙田,4,1,5,八仟財陞 (J442),梁家俊,CP1,居中間位置。自三百米處起持續上前展開挑戰。最後一百米超越領放馬。
2024-10-06,沙田,4,2,11,辣得金 (J087),黃寶妮,TT,瞬即居前列。自三百米處起單騎領先。最後一百米移向左邊及被超越。
2024-10-06,沙田,4,3,1,精彩勇士 (D387),黃智弘,B,跟隨領先馬匹。自三百米處起保持走勢，但加速力不足以上前挑戰頭兩名馬匹。
2024-10-06,沙田,4,4,7,好瑪威威 (J254),何澤堯,XB,賽事中段自中間位置追前甚多，但最後一百米未能追上領先馬匹。
2024-10-06,沙田,4,5,10,開心馬 (H061),鍾易禮,H/P/TT,領放。自四百米處起受頭馬挑戰。最後二百米再無餘力。
2024-10-06,沙田,4,6,3,天火同德 (J441),蔡明紹,H1/XB1,留後，其後略為追前，進佔中間位置，但最後一百五十米再無表現。從未能構成威脅。
2024-10-06,沙田,4,7,4,嘉應威風 (H169),周俊樂,B-/H-/TT-,出閘笨拙，居後列。自四百米處起在催策下保持同速。從未能構成威脅。
2024-10-06,沙田,4,8,9,生生勝利 (J216),潘明輝,TT1,跟隨領先馬匹，略為搶口。自三百米處起在催策下力竭。
2024-10-06,沙田,4,9,8,喜智駒 (J372),巴度,H1,居中間之後位置。自三百米處起從未能加速上前爭逐，無甚表現。
2024-10-06,沙田,4,10,6,榮闖大道 (H327),希威森,B-/TT,留後。最後三百米被主馬群拋離。
