date,venue,race_no,pool,combination,dividend_hkd
2024-09-11,跑馬地,1,獨贏,8,56.50
2024-09-11,跑馬地,1,位置,8,18.50
2024-09-11,跑馬地,1,連贏,"2,8",70.50
2024-09-11,跑馬地,1,位置Q,"2,8",30.50
2024-09-11,跑馬地,1,二重彩,"8,2",195.00
2024-09-11,跑馬地,1,三重彩,"8,2,3",704.00
2024-09-11,跑馬地,1,單T,"2,3,8",89.00
2024-09-11,跑馬地,1,四連環,"2,3,5,8",126.00
2024-09-11,跑馬地,1,四重彩,"8,2,3,5","3,729.00"
2024-09-11,跑馬地,2,獨贏,3,36.50
2024-09-11,跑馬地,2,位置,3,15.00
2024-09-11,跑馬地,2,連贏,"3,6",299.00
2024-09-11,跑馬地,2,位置Q,"3,6",95.50
2024-09-11,跑馬地,2,二重彩,"3,6",515.00
2024-09-11,跑馬地,2,三重彩,"3,6,8","1,878.00"
2024-09-11,跑馬地,2,單T,"3,6,8",318.00
2024-09-11,跑馬地,2,四連環,"3,5,6,8",283.00
2024-09-11,跑馬地,2,四重彩,"3,6,8,5","6,330.00"
2024-09-11,跑馬地,2,第一口孖寶,8/3,239.00
2024-09-11,跑馬地,2,第一口孖T,"2,3,8/3,6,8","2,843.00"
2024-09-11,跑馬地,3,獨贏,1,13.00
2024-09-11,跑馬地,3,位置,1,10.50
2024-09-11,跑馬地,3,連贏,"1,8",142.00
2024-09-11,跑馬地,3,位置Q,"1,8",46.00
2024-09-11,跑馬地,3,二重彩,"1,8",184.00
2024-09-11,跑馬地,3,三重彩,"1,8,4",501.00
2024-09-11,跑馬地,3,單T,"1,4,8",101.00
2024-09-11,跑馬地,3,四連環,"1,2,4,8",120.00
2024-09-11,跑馬地,3,四重彩,"1,8,4,2","1,908.00"
2024-09-11,跑馬地,3,第二口孖寶,3/1,47.50
2024-09-11,跑馬地,4,獨贏,2,57.50
2024-09-11,跑馬地,4,位置,2,17.50
2024-09-11,跑馬地,4,連贏,"2,10",556.50
2024-09-11,跑馬地,4,位置Q,"2,10",168.50
2024-09-11,跑馬地,4,二重彩,"2,10",912.00
2024-09-11,跑馬地,4,三重彩,"2,10,7","3,090.00"
2024-09-11,跑馬地,4,單T,"2,7,10",429.00
2024-09-11,跑馬地,4,四連環,"2,4,7,10","1,548.00"
2024-09-11,跑馬地,4,四重彩,"2,10,7,4","38,478.00"
2024-09-11,跑馬地,4,第三口孖寶,1/2,63.50
2024-09-11,跑馬地,4,第二口孖T,"1,4,8/2,7,10","7,098.00"
2024-09-11,跑馬地,5,獨贏,3,94.00
2024-09-11,跑馬地,5,位置,3,28.00
2024-09-11,跑馬地,5,連贏,"3,6","1,045.50"
2024-09-11,跑馬地,5,位置Q,"3,6",327.00
2024-09-11,跑馬地,5,二重彩,"3,6","1,930.00"
2024-09-11,跑馬地,5,三重彩,"3,6,1","11,747.00"
2024-09-11,跑馬地,5,單T,"1,3,6","2,335.00"
2024-09-11,跑馬地,5,四連環,"1,3,6,9","3,101.00"
2024-09-11,跑馬地,5,四重彩,"3,6,1,9","88,133.00"
2024-09-11,跑馬地,5,第四口孖寶,2/3,431.00
2024-09-11,跑馬地,5,第一口三寶,1/2/3,769.00
2024-09-11,跑馬地,6,獨贏,11,91.00
2024-09-11,跑馬地,6,位置,11,27.00
2024-09-11,跑馬地,6,連贏,"1,11",219.00
2024-09-11,跑馬地,6,位置Q,"1,11",73.50
2024-09-11,跑馬地,6,二重彩,"11,1",489.00
2024-09-11,跑馬地,6,三重彩,"11,1,10","6,269.00"
2024-09-11,跑馬地,6,單T,"1,10,11","1,056.00"
2024-09-11,跑馬地,6,四連環,"1,6,10,11","1,776.00"
2024-09-11,跑馬地,6,四重彩,"11,1,10,6","38,374.00"
