date,venue,race_no,pool,combination,dividend_hkd
2024-05-26,沙田,1,獨贏,1,25.50
2024-05-26,沙田,1,位置,1,12.50
2024-05-26,沙田,1,連贏,"1,7",99.00
2024-05-26,沙田,1,位置Q,"1,7",35.00
2024-05-26,沙田,1,二重彩,"1,7",167.00
2024-05-26,沙田,1,三重彩,"1,7,12",639.00
2024-05-26,沙田,1,單T,"1,7,12",149.00
2024-05-26,沙田,1,四連環,"1,7,11,12","2,467.00"
2024-05-26,沙田,1,四重彩,"1,7,12,11","19,386.00"
2024-05-26,沙田,2,獨贏,10,40.00
2024-05-26,沙田,2,位置,10,16.00
2024-05-26,沙田,2,連贏,"9,10",119.50
2024-05-26,沙田,2,位置Q,"9,10",46.50
2024-05-26,沙田,2,二重彩,"10,9",190.00
2024-05-26,沙田,2,三重彩,"10,9,2",951.00
2024-05-26,沙田,2,單T,"2,9,10",187.00
2024-05-26,沙田,2,四連環,"2,6,9,10",605.00
2024-05-26,沙田,2,四重彩,"10,9,2,6","10,425.00"
2024-05-26,沙田,2,第一口孖寶,1/10,107.00
2024-05-26,沙田,2,第一口孖T,"1,7,12/2,9,10","4,763.00"
2024-05-26,沙田,3,獨贏,9,94.50
2024-05-26,沙田,3,位置,9,28.50
2024-05-26,沙田,3,連贏,"9,11",220.50
2024-05-26,沙田,3,位置Q,"9,11",80.50
2024-05-26,沙田,3,二重彩,"9,11",527.00
2024-05-26,沙田,3,三重彩,"9,11,4","6,611.00"
2024-05-26,沙田,3,單T,"4,9,11","1,328.00"
2024-05-26,沙田,3,四連環,"4,8,9,11","5,361.00"
2024-05-26,沙田,3,四重彩,"9,11,4,8","102,796.00"
2024-05-26,沙田,3,第二口孖寶,10/9,480.00
2024-05-26,沙田,4,獨贏,1,20.50
2024-05-26,沙田,4,位置,1,13.00
2024-05-26,沙田,4,連贏,"1,5",165.50
2024-05-26,沙田,4,位置Q,"1,5",71.00
2024-05-26,沙田,4,二重彩,"1,5",258.00
2024-05-26,沙田,4,三重彩,"1,5,13","3,467.00"
2024-05-26,沙田,4,單T,"1,5,13","1,023.00"
2024-05-26,沙田,4,四連環,"1,3,5,13","4,098.00"
2024-05-26,沙田,4,四重彩,"1,5,13,3","49,656.00"
2024-05-26,沙田,4,第三口孖寶,9/1,250.50
2024-05-26,沙田,4,第二口孖T,"4,9,11/1,5,13","282,189.00"
2024-05-26,沙田,5,獨贏,1,17.50
2024-05-26,沙田,5,位置,1,11.00
2024-05-26,沙田,5,連贏,"1,7",52.50
2024-05-26,沙田,5,位置Q,"1,7",25.50
2024-05-26,沙田,5,二重彩,"1,7",74.00
2024-05-26,沙田,5,三重彩,"1,7,2",687.00
2024-05-26,沙田,5,單T,"1,2,7",258.00
2024-05-26,沙田,5,四連環,"1,2,7,9","1,642.00"
2024-05-26,沙田,5,四重彩,"1,7,2,9","12,288.00"
2024-05-26,沙田,5,第四口孖寶,1/1,40.00
2024-05-26,沙田,5,第一口三寶,9/1/1,723.00
2024-05-26,沙田,6,獨贏,11,77.50
2024-05-26,沙田,6,位置,11,20.50
2024-05-26,沙田,6,連贏,"9,11",239.50
2024-05-26,沙田,6,位置Q,"9,11",77.00
2024-05-26,沙田,6,二重彩,"11,9",502.00
2024-05-26,沙田,6,三重彩,"11,9,13","5,980.00"
2024-05-26,沙田,6,單T,"9,11,13","1,257.00"
2024-05-26,沙田,6,四連環,"4,9,11,13",598.00
2024-05-26,沙田,6,四重彩,"11,9,13,4","19,804.00"
2024-05-26,沙田,6,第五口孖寶,1/11,171.50
2024-05-26,沙田,6,第三口孖T,"1,2,7/9,11,13","93,435.00"
2024-05-26,沙田,6,三T(安慰獎),"1,5,13/1,2,7/任何組合","5,179.00"
2024-05-26,沙田,7,獨贏,1,14.50
2024-05-26,沙田,7,位置,1,11.00
2024-05-26,沙田,7,連贏,"1,3",41.50
2024-05-26,沙田,7,位置Q,"1,3",20.00
2024-05-26,沙田,7,二重彩,"1,3",55.00
2024-05-26,沙田,7,三重彩,"1,3,5",194.00
2024-05-26,沙田,7,單T,"1,3,5",102.00
2024-05-26,沙田,7,四連環,"1,3,5,8",146.00
2024-05-26,沙田,7,四重彩,"1,3,5,8",890.00
2024-05-26,沙田,7,第六口孖寶,11/1,128.50
2024-05-26,沙田,8,獨贏,1,"1,650.00"
2024-05-26,沙田,8,位置,1,307.00
2024-05-26,沙田,8,連贏,"1,4","11,266.00"
2024-05-26,沙田,8,位置Q,"1,4","2,757.00"
2024-05-26,沙田,8,二重彩,"1,4","16,692.00"
2024-05-26,沙田,8,三重彩,"1,4,11","150,559.00"
2024-05-26,沙田,8,單T,"1,4,11","17,955.00"
2024-05-26,沙田,8,四連環,"1,2,4,11","16,646.00"
2024-05-26,沙田,8,四重彩,"1,4,11,2","845,739.00"
2024-05-26,沙田,8,第七口孖寶,1/1,936.50
2024-05-26,沙田,8,第四口孖T,"1,3,5/1,4,11","204,866.00"
2024-05-26,沙田,9,獨贏,9,15.00
2024-05-26,沙田,9,位置,9,10.10
2024-05-26,沙田,9,連贏,"1,9",60.00
2024-05-26,沙田,9,位置Q,"1,9",27.00
2024-05-26,沙田,9,二重彩,"9,1",78.00
2024-05-26,沙田,9,三重彩,"9,1,3",280.00
2024-05-26,沙田,9,單T,"1,3,9",117.00
2024-05-26,沙田,9,四連環,"1,3,9,13",163.00
2024-05-26,沙田,9,四重彩,"9,1,3,13","1,450.00"
2024-05-26,沙田,9,第八口孖寶,1/9,"2,857.00"
2024-05-26,沙田,10,獨贏,11,404.50
2024-05-26,沙田,10,位置,11,85.50
2024-05-26,沙田,10,連贏,"9,11","4,495.00"
2024-05-26,沙田,10,位置Q,"9,11","1,116.00"
2024-05-26,沙田,10,二重彩,"11,9","7,420.00"
2024-05-26,沙田,10,三重彩,"11,9,10","38,924.00"
2024-05-26,沙田,10,單T,"9,10,11","4,176.00"
2024-05-26,沙田,10,四連環,"9,10,11,12","13,178.00"
2024-05-26,沙田,10,四重彩,"11,9,10,12","438,888.00"
2024-05-26,沙田,10,第九口孖寶,9/11,532.50
2024-05-26,沙田,10,第二口三寶,1/9/11,"72,430.00"
2024-05-26,沙田,10,第五口孖T,"1,3,9/9,10,11","153,099.00"
2024-05-26,沙田,10,六環彩,"1,7/9,11/1,3/1,4/1,9/9,11","43,682.00"
2024-05-26,沙田,10,騎師王 1,1 [潘頓],詳情
2024-05-26,沙田,10,練馬師王 1,"1 [呂健威], 21 [其他練馬師]",詳情
2024-05-26,沙田,1,獨贏,1,25.50
2024-05-26,沙田,1,位置,1,12.50
2024-05-26,沙田,1,連贏,"1,7",99.00
2024-05-26,沙田,1,位置Q,"1,7",35.00
2024-05-26,沙田,1,二重彩,"1,7",167.00
2024-05-26,沙田,1,三重彩,"1,7,12",639.00
2024-05-26,沙田,1,單T,"1,7,12",149.00
2024-05-26,沙田,1,四連環,"1,7,11,12","2,467.00"
2024-05-26,沙田,1,四重彩,"1,7,12,11","19,386.00"
2024-05-26,沙田,1,獨贏,1,25.50
2024-05-26,沙田,1,位置,1,12.50
2024-05-26,沙田,1,連贏,"1,7",99.00
2024-05-26,沙田,1,位置Q,"1,7",35.00
2024-05-26,沙田,1,二重彩,"1,7",167.00
2024-05-26,沙田,1,三重彩,"1,7,12",639.00
2024-05-26,沙田,1,單T,"1,7,12",149.00
2024-05-26,沙田,1,四連環,"1,7,11,12","2,467.00"
2024-05-26,沙田,1,四重彩,"1,7,12,11","19,386.00"
2024-05-26,沙田,1,獨贏,1,25.50
2024-05-26,沙田,1,位置,1,12.50
2024-05-26,沙田,1,連贏,"1,7",99.00
2024-05-26,沙田,1,位置Q,"1,7",35.00
2024-05-26,沙田,1,二重彩,"1,7",167.00
2024-05-26,沙田,1,三重彩,"1,7,12",639.00
2024-05-26,沙田,1,單T,"1,7,12",149.00
2024-05-26,沙田,1,四連環,"1,7,11,12","2,467.00"
2024-05-26,沙田,1,四重彩,"1,7,12,11","19,386.00"
2024-05-26,沙田,2,獨贏,10,40.00
2024-05-26,沙田,2,位置,10,16.00
2024-05-26,沙田,2,連贏,"9,10",119.50
2024-05-26,沙田,2,位置Q,"9,10",46.50
2024-05-26,沙田,2,二重彩,"10,9",190.00
2024-05-26,沙田,2,三重彩,"10,9,2",951.00
2024-05-26,沙田,2,單T,"2,9,10",187.00
2024-05-26,沙田,2,四連環,"2,6,9,10",605.00
2024-05-26,沙田,2,四重彩,"10,9,2,6","10,425.00"
2024-05-26,沙田,2,第一口孖寶,1/10,107.00
2024-05-26,沙田,2,第一口孖T,"1,7,12/2,9,10","4,763.00"
