date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,1,12,皇金風速 (E448),巴度,蘇偉賢,115,1051,6,-,2 3 3 3 3 1,2:18.79,10
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,2,6,國大合 (G322),田泰安,廖康銘,130,1055,4,頸位,9 9 8 8 8 2,2:18.83,12
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,3,9,赤子雄心 (E489),艾道拿,方嘉柏,121,1033,8,頸位,3 2 2 2 1 3,2:18.84,12
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,4,8,鑽石福將 (H285),賀銘年,蔡約翰,122,1118,2,3/4,6 6 6 6 6 4,2:18.90,4.7
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,5,7,生生福運 (D274),蔡明紹,徐雨石,125,1044,10,1-1/2,10 10 9 9 9 5,2:19.01,18
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,6,3,博愛之光 (E139),霍宏聲,丁冠豪,133,1054,12,1-3/4,12 11 11 12 11 6,2:19.06,27
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,7,2,樂捉鳥 (G470),周俊樂,沈集成,132,1190,9,1-3/4,4 4 4 5 5 7,2:19.07,7.4
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,8,1,大登殿 (G172),布文,賀賢,135,996,11,3,7 8 10 10 10 8,2:19.28,4.9
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,9,5,全才 (B213),鍾易禮,葉楚航,128,1090,5,3,11 12 12 11 12 9,2:19.28,28
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,10,11,喜悅一生 (G072),希威森,鄭俊偉,117,1154,1,4,5 5 5 4 4 10,2:19.43,8.2
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,11,10,綠登 (E409),楊明綸,蘇偉賢,120,1125,3,5,8 7 7 7 7 11,2:19.60,10
2024-01-31,跑馬地,1,379,分域讓賽,第五班,2200,40-0,好地,"草地 - ""A"" 賽道",875000,(14.13) (37.45) (1:02.16) (1:27.88) (1:53.03) (2:18.79),14.13 23.32 24.71 25.72 25.15,12,4,美滿星雲 (G279),潘頓,伍鵬志,133,1119,7,10-1/2,1 1 1 1 2 12,2:20.46,16
2024-01-31,跑馬地,2,380,菲林明讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.78) (46.78) (1:10.85),23.78 23.00,1,2,晉神 (C476),布文,葉楚航,135,1082,12,-,11 9 1,1:10.85,17
2024-01-31,跑馬地,2,380,菲林明讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.78) (46.78) (1:10.85),23.78 23.00,2,1,人和家盛 (C531),鍾易禮,沈集成,130,1070,11,短馬頭位,12 12 2,1:10.87,35
2024-01-31,跑馬地,2,380,菲林明讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.78) (46.78) (1:10.85),23.78 23.00,3,11,飛躍凱旋 (G250),田泰安,韋達,126,1228,1,1/2,8 8 3,1:10.93,6.4
2024-01-31,跑馬地,2,380,菲林明讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.78) (46.78) (1:10.85),23.78 23.00,4,12,蒲俠超得 (E138),楊明綸,鄭俊偉,115,1190,6,1-1/2,7 7 4,1:11.09,29
