date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,1,12,紅鬃烈馬 (D087),周俊樂,葉楚航,122,1049,9,-,1 4 3 1,1:35.41,14
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,2,7,馬特峰 (H253),董明朗,蘇偉賢,133,1043,14,頭位,6 7 5 2,1:35.45,18
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,3,1,駿彩飛馳 (J252),布文,蔡約翰,135,1053,13,1-1/4,11 10 8 3,1:35.63,20
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,4,11,背背龍 (H374),蔡明紹,巫偉傑,126,1111,5,2-3/4,4 3 4 4,1:35.85,65
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,5,13,凱旋七福 (J005),班德禮,韋達,121,1112,1,3-1/4,7 5 6 5,1:35.93,18
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,6,9,烈火駿馬 (G339),賀銘年,姚本輝,130,1196,4,4-1/4,8 9 12 6,1:36.10,13
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,7,5,架勢奇爸 (G312),艾道拿,告東尼,134,1167,3,4-1/2,13 11 10 7,1:36.14,10
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,8,3,喜報圍家 (G437),麥道朗,賀賢,134,1165,6,4-3/4,10 12 11 8,1:36.17,6.9
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,9,10,聰明導彈 (C037),霍宏聲,方嘉柏,130,1138,11,5,14 13 14 9,1:36.20,16
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,10,8,齊歡最樂 (J182),艾兆禮,伍鵬志,133,1236,8,5,5 6 9 10,1:36.21,25
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,11,2,精算特殊 (H354),潘頓,容天鵬,135,1071,10,5-1/2,3 2 2 11,1:36.29,3.1
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,12,14,皮具大師 (H034),楊明綸,文家良,116,1126,12,5-3/4,2 1 1 12,1:36.35,32
2024-12-22,沙田,1,277,喇叭花讓賽,第五班,1600,40-0,好地,"草地 - ""A+3"" 賽道",875000,(24.45) (47.00) (1:11.29) (1:35.41),24.45 22.55 24.29,13,6,領航傳祺 (G126),潘明輝,鄭俊偉,131,1152,7,6-1/4,12 14 13 13,1:36.39,6.8
