date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2024-02-21,跑馬地,1,1,8,金運來 (H159),1:09.80,1/2,1,23.70,1-1/4,1,22.76 11.24    11.52,1-3/4,1,23.34 11.49    11.85,,,,,,,,,
2024-02-21,跑馬地,1,2,9,欣樂人生 (H426),1:10.06,1-1/2,3,23.94,2-1/4,3,22.88 11.28    11.60,1-3/4,2,23.24 11.53    11.71,,,,,,,,,
2024-02-21,跑馬地,1,3,12,俏郎中 (G389),1:10.08,4-1/4,7,24.38,5-1/2,7,22.96 11.36    11.60,1-3/4,3,22.74 11.37    11.37,,,,,,,,,
2024-02-21,跑馬地,1,4,4,飛雲 (H320),1:10.09,8-1/4,11,25.02,8,11,22.72 11.24    11.48,1-3/4,4,22.35 11.21    11.14,,,,,,,,,
2024-02-21,跑馬地,1,5,10,星雲浩騰 (G372),1:10.18,6-1/2,9,24.74,6-3/4,9,22.80 11.24    11.56,2-1/2,5,22.64 11.37    11.27,,,,,,,,,
2024-02-21,跑馬地,1,6,5,金哥兒 (E236),1:10.20,1/2,2,23.78,1-1/4,2,22.88 11.24    11.64,2-1/2,6,23.54 11.65    11.89,,,,,,,,,
2024-02-21,跑馬地,1,7,11,人和家盛 (C531),1:10.24,6-3/4,10,24.78,6-3/4,10,22.76 11.24    11.52,2-3/4,7,22.70 11.25    11.45,,,,,,,,,
2024-02-21,跑馬地,1,8,1,駿寶 (G261),1:10.35,2-3/4,6,24.14,4-1/4,6,23.00 11.40    11.60,3-1/2,8,23.21 11.49    11.72,,,,,,,,,
2024-02-21,跑馬地,1,9,6,會展二號 (H371),1:10.50,2-3/4,5,24.14,4,5,22.96 11.36    11.60,4-1/2,9,23.40 11.61    11.79,,,,,,,,,
2024-02-21,跑馬地,1,10,3,彪形猛將 (J088),1:10.55,1-3/4,4,23.98,3,4,22.96 11.36    11.60,4-3/4,10,23.61 11.61    12.00,,,,,,,,,
2024-02-21,跑馬地,1,11,7,鼓浪飛凡 (H018),1:10.61,4-3/4,8,24.46,6-1/4,8,23.00 11.32    11.68,5,11,23.15 11.49    11.66,,,,,,,,,
2024-02-21,跑馬地,1,12,2,木火同明 (C460),1:10.72,9-1/2,12,25.22,9-1/4,12,22.72 11.28    11.44,5-3/4,12,22.78 11.21    11.57,,,,,,,,,
2024-02-21,跑馬地,2,1,7,一先生 (G227),1:40.13,3/4,2,29.78,1/2,2,24.25,1/2,2,23.69 11.98    11.71,1-1/4,1,22.41 11.10    11.31,,,,,,
2024-02-21,跑馬地,2,2,2,越駿歡欣 (G446),1:40.32,3-1/4,5,30.18,3-1/4,5,24.29,2-1/2,5,23.57 11.98    11.59,1-1/4,2,22.28 11.14    11.14,,,,,,
2024-02-21,跑馬地,2,3,5,雪勇神駒 (G467),1:40.46,1-3/4,3,29.94,1-3/4,3,24.29,1-1/4,3,23.61 11.98    11.63,2-1/4,3,22.62 11.26    11.36,,,,,,
2024-02-21,跑馬地,2,4,1,電訊巴打 (D482),1:40.49,3/4,1,29.66,1/2,1,24.29,1/2,1,23.69 11.94    11.75,2-1/4,4,22.85 11.22    11.63,,,,,,
