date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2024-07-01,沙田,1,1,5,最好玩 (H442),0:56.22,3-3/4,9,13.30,3-1/2,9,20.60 10.11    10.49,3/4,1,22.32 10.93    11.39,,,,,,,,,
2024-07-01,沙田,1,2,6,多彩多姿 (J312),0:56.32,3-3/4,8,13.30,3-1/4,7,20.56 10.11    10.45,3/4,2,22.46 10.89    11.57,,,,,,,,,
2024-07-01,沙田,1,3,2,不可擋 (E336),0:56.33,1-1/4,2,12.90,1/2,1,20.44 09.99    10.45,3/4,3,22.99 11.09    11.90,,,,,,,,,
2024-07-01,沙田,1,4,7,皇龍飛將 (J279),0:56.36,3-1/4,5,13.22,2-1/4,5,20.48 10.03    10.45,3/4,4,22.66 11.01    11.65,,,,,,,,,
2024-07-01,沙田,1,5,9,精彩駿將 (J417),0:56.37,4-3/4,12,13.46,3-1/4,8,20.40 10.07    10.33,1,5,22.51 10.93    11.58,,,,,,,,,
2024-07-01,沙田,1,6,1,精彩勇士 (D387),0:56.40,2-1/2,3,13.10,2,3,20.56 10.11    10.45,1,6,22.74 10.97    11.77,,,,,,,,,
2024-07-01,沙田,1,7,12,小小吾駒 (H406),0:56.58,4-1/2,11,13.42,3-3/4,10,20.52 10.07    10.45,2-1/4,7,22.64 10.97    11.67,,,,,,,,,
2024-07-01,沙田,1,8,8,天下寵兒 (J359),0:56.61,5-1/2,13,13.58,6-1/2,13,20.80 10.23    10.57,2-1/2,8,22.23 10.93    11.30,,,,,,,,,
2024-07-01,沙田,1,9,14,勇冠皇子 (H268),0:56.63,4-1/2,10,13.42,4-1/2,12,20.64 10.23    10.41,2-1/2,9,22.57 10.93    11.64,,,,,,,,,
2024-07-01,沙田,1,10,3,運來勇士 (H229),0:56.75,3-1/4,6,13.22,2-3/4,6,20.56 10.07    10.49,3-1/4,10,22.97 11.01    11.96,,,,,,,,,
2024-07-01,沙田,1,11,4,超音速 (J192),0:57.12,3,4,13.18,2-1/4,4,20.52 10.03    10.49,5-1/2,11,23.42 11.21    12.21,,,,,,,,,
2024-07-01,沙田,1,12,11,銳高 (J375),0:57.41,3-1/2,7,13.26,4,11,20.72 10.03    10.69,7-1/2,12,23.43 11.41    12.02,,,,,,,,,
2024-07-01,沙田,1,13,13,輗多福 (E105),0:57.85,1-1/4,1,12.70,1/2,2,20.72 10.11    10.61,10-1/4,13,24.43 11.41    13.02,,,,,,,,,
