date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2016-04-06,沙田,1,1,9,至叻熊 (S337),1:09.15,1-1/2,5,23.91,1,3,22.59,1/2,1,22.65,,,,,,,,,
2016-04-06,沙田,1,2,1,鑽飾傳奇 (S426),1:09.26,2-3/4,7,24.11,3-3/4,9,22.83,1/2,2,22.32,,,,,,,,,
2016-04-06,沙田,1,3,7,現代財星 (T081),1:09.34,3-1/4,8,24.19,2-1/2,6,22.55,1,3,22.60,,,,,,,,,
2016-04-06,沙田,1,4,5,機緣再現 (T376),1:09.37,4-3/4,10,24.43,3-3/4,8,22.51,1-1/4,4,22.43,,,,,,,,,
2016-04-06,沙田,1,5,11,帶寶來 (P387),1:09.67,1,3,23.83,1-1/4,4,22.71,3-1/4,5,23.13,,,,,,,,,
2016-04-06,沙田,1,6,10,自由哥 (T123),1:09.67,N,1,23.67,1,1,22.67,3-1/4,6,23.33,,,,,,,,,
2016-04-06,沙田,1,7,8,駿馬翹楚 (T401),1:09.88,4,9,24.31,4-1/2,10,22.75,4-1/2,7,22.82,,,,,,,,,
2016-04-06,沙田,1,8,6,勁風 (T285),1:09.92,2,6,23.99,2-3/4,7,22.79,4-3/4,8,23.14,,,,,,,,,
2016-04-06,沙田,1,9,3,喜多屋 (S187),1:10.08,1-1/2,4,23.91,2-1/2,5,22.83,5-3/4,9,23.34,,,,,,,,,
2016-04-06,沙田,1,10,4,旅英公爵 (T345),1:10.10,N,2,23.71,1,2,22.79,6,10,23.60,,,,,,,,,
2016-04-06,沙田,1,11,12,雄才 (T343),1:10.68,6-1/2,12,24.71,5-1/2,12,22.51,9-1/2,11,23.46,,,,,,,,,
2016-04-06,沙田,1,12,2,歡悅星 (S277),1:11.38,5-1/2,11,24.55,5-1/4,11,22.63,14,12,24.20,,,,,,,,,
2016-04-06,沙田,2,1,11,福盃滿賞 (P378),1:51.41,N,2,13.88,1,2,24.21,2,3,25.48,1,2,24.61,SH,1,23.23,,,
2016-04-06,沙田,2,2,1,保證滿意 (P286),1:51.42,N,1,13.84,1,1,24.09,1-1/2,2,25.56,1-1/2,4,24.77,SH,2,23.16,,,
2016-04-06,沙田,2,3,12,皇龍動力 (S186),1:51.55,4-3/4,9,14.60,5-1/4,8,24.17,5-1/2,7,25.36,1-3/4,5,24.17,3/4,3,23.25,,,
2016-04-06,沙田,2,4,6,糖黐豆 (S205),1:51.61,6-1/2,12,14.88,6-3/4,11,24.13,7,10,25.36,2-1/2,6,24.05,1-1/4,4,23.19,,,
2016-04-06,沙田,2,5,13,萬能之功 (S197),1:51.73,5-1/2,10,14.72,6-1/4,9,24.21,6,9,25.28,4-1/4,9,24.49,2,5,23.03,,,
2016-04-06,沙田,2,6,8,彩利 (N192),1:51.81,2-1/2,5,14.24,4,5,24.33,3-1/4,4,25.20,1-1/4,3,24.45,2-1/2,6,23.59,,,
2016-04-06,沙田,2,7,3,我是高手 (T261),1:51.82,1-1/4,4,14.04,2-1/4,4,24.25,1-1/2,1,24.96,1,1,24.77,2-1/2,7,23.80,,,
2016-04-06,沙田,2,8,2,鼓浪飛星 (S423),1:51.83,3/4,3,13.96,1-3/4,3,24.25,3-1/4,5,25.56,2-3/4,7,24.69,2-3/4,8,23.37,,,
