date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2016-10-19,跑馬地,1,1,3,聖驛善 (N409),0:57.86,2-1/2,6,13.13,3,3,21.86,N,1,22.87,,,,,,,,,
2016-10-19,跑馬地,1,2,4,飛霞 (S367),0:57.90,N,1,12.73,1-3/4,1,21.78,N,2,23.39,,,,,,,,,
2016-10-19,跑馬地,1,3,9,你同我定 (S413),0:58.20,N,2,12.77,1-3/4,2,22.02,2,3,23.41,,,,,,,,,
2016-10-19,跑馬地,1,4,12,衝鋒友 (T356),0:58.31,4,11,13.37,4-1/2,6,21.86,2-3/4,4,23.08,,,,,,,,,
2016-10-19,跑馬地,1,5,2,金飯碗 (T289),0:58.32,4,10,13.37,4-3/4,8,21.90,3,5,23.05,,,,,,,,,
2016-10-19,跑馬地,1,6,1,野外桃源 (N166),0:58.51,4-1/2,12,13.45,8-1/4,12,22.38,4,6,22.68,,,,,,,,,
2016-10-19,跑馬地,1,7,6,東韻威威 (T060),0:58.52,3-3/4,9,13.33,7-1/2,11,22.38,4,7,22.81,,,,,,,,,
2016-10-19,跑馬地,1,8,5,喜威威 (S032),0:58.59,1-1/2,3,12.97,3-1/4,4,22.06,4-1/2,8,23.56,,,,,,,,,
2016-10-19,跑馬地,1,9,10,寶成駿星 (T319),0:58.77,2,5,13.05,4-3/4,7,22.22,5-3/4,9,23.50,,,,,,,,,
2016-10-19,跑馬地,1,10,8,有關係 (V067),0:58.97,2-3/4,7,13.17,4-3/4,9,22.10,7,10,23.70,,,,,,,,,
2016-10-19,跑馬地,1,11,7,合一 (T420),0:59.44,1-1/2,4,12.97,3-1/4,5,22.06,10,11,24.41,,,,,,,,,
2016-10-19,跑馬地,1,12,11,佳景名駒 (T166),0:59.83,2-3/4,8,13.17,6-1/2,10,22.38,12-1/4,12,24.28,,,,,,,,,
2016-10-19,跑馬地,2,1,6,識飛 (T413),1:50.64,1,3,13.76,3-1/2,4,23.27,3-1/4,5,24.33,2-3/4,5,25.69,1-1/2,1,23.59,,,
2016-10-19,跑馬地,2,2,5,大寶庫 (P088),1:50.88,N,2,13.64,1-3/4,3,23.11,1-3/4,3,24.37,1-1/2,3,25.73,1-1/2,2,24.03,,,
2016-10-19,跑馬地,2,3,10,永常勝 (P415),1:51.23,2-1/2,6,14.00,5-1/2,6,23.35,4-3/4,7,24.25,4,7,25.65,3-3/4,3,23.98,,,
2016-10-19,跑馬地,2,4,2,鼓浪飛星 (S423),1:51.27,2-1/4,5,13.96,3-1/2,5,23.07,3,4,24.29,1-3/4,4,25.57,4,4,24.38,,,
2016-10-19,跑馬地,2,5,3,法國將軍 (S408),1:51.43,5-1/2,11,14.48,9-3/4,10,23.55,6-1/4,9,23.81,5-1/2,9,25.65,5,5,23.94,,,
2016-10-19,跑馬地,2,6,9,我是高手 (T261),1:51.47,3-1/2,7,14.16,6-1/4,7,23.31,4-1/4,6,24.05,2-3/4,6,25.53,5-1/4,6,24.42,,,
2016-10-19,跑馬地,2,7,7,糖黐豆 (S205),1:51.50,6-1/2,12,14.64,11-1/2,12,23.67,7-1/2,12,23.73,7-1/2,12,25.77,5-1/4,7,23.69,,,
2016-10-19,跑馬地,2,8,12,董事長 (P407),1:51.67,N,1,13.60,N,2,22.91,1-1/4,2,24.53,SH,1,25.57,6-1/2,8,25.06,,,
2016-10-19,跑馬地,2,9,4,大道至公 (T329),1:51.72,3-3/4,8,14.20,8,8,23.55,5-3/4,8,24.01,4-1/2,8,25.57,6-3/4,9,24.39,,,
2016-10-19,跑馬地,2,10,8,彩利 (N192),1:51.98,5-1/2,10,14.48,11-1/4,11,23.79,7,11,23.69,6-1/4,11,25.65,8-1/2,10,24.37,,,
