date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,1,6,齊齊歡欣 (P420),蘇兆輝,告達理,120,1076,1,-,2 2 1,1:10.40,5.7
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,2,1,快趣的 (S424),莫雷拉,霍利時,133,1096,8,1/2,1 1 2,1:10.50,2.4
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,3,5,輕越直前 (CK212),巫斯義,何良,121,1109,3,2,7 5 3,1:10.75,10
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,4,11,日月光華 (S214),吳嘉晉,葉楚航,108,1093,6,3-3/4,11 11 4,1:11.00,14
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,5,10,天狼星 (P269),黃皓楠,徐雨石,112,1089,4,3-3/4,3 3 5,1:11.01,8.8
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,6,2,喜威威 (S032),柏寶,賀賢,133,1050,12,4-1/2,8 9 6,1:11.11,10
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,7,12,智能 (S124),楊明綸,李易達,111,988,11,5,10 8 7,1:11.22,17
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,8,3,金瀛 (P072),何澤堯,徐雨石,128,1082,7,5-1/4,5 7 8,1:11.25,10
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,9,7,開心得意 (P241),湯智傑,吳定強,118,1108,5,5-1/2,6 6 9,1:11.29,62
2016-02-10,沙田,1,387,利是讓賽,第五班,1200,40-0,好地,"草地 - ""C"" 賽道",600000,(24.54) (47.64) (1:10.40),24.54 23.10 22.76,10,8,虎威勇將 (S395),黎海榮,姚本輝,120,1113,2,5-3/4,4 4 10,1:11.33,31
