date,venue,race_no,pool,combination,dividend_hkd
2016-02-06,沙田,1,獨贏,1,32.50
2016-02-06,沙田,1,位置,1,14.00
2016-02-06,沙田,1,連贏,"1,9",320.50
2016-02-06,沙田,1,位置Q,"1,9",115.50
2016-02-06,沙田,1,3揀1（組合獨贏）,A1,20.50
2016-02-06,沙田,1,三重彩,"1,9,12","6,773.00"
2016-02-06,沙田,1,單T,"1,9,12","1,053.00"
2016-02-06,沙田,1,四連環,"1,7,9,12","4,121.00"
2016-02-06,沙田,1,四重彩,"1,9,12,7","61,981.00"
2016-02-06,沙田,2,獨贏,8,35.00
2016-02-06,沙田,2,位置,8,14.00
2016-02-06,沙田,2,連贏,"3,8",98.50
2016-02-06,沙田,2,位置Q,"3,8",39.50
2016-02-06,沙田,2,3揀1（組合獨贏）,A1,19.00
2016-02-06,沙田,2,三重彩,"8,3,4","9,232.00"
2016-02-06,沙田,2,單T,"3,4,8","2,360.00"
2016-02-06,沙田,2,四連環,"2,3,4,8","2,363.00"
2016-02-06,沙田,2,四重彩,"8,3,4,2","42,257.00"
2016-02-06,沙田,2,第一口孖寶,1/8,196.00
2016-02-06,沙田,3,獨贏,12,86.50
2016-02-06,沙田,3,位置,12,34.00
2016-02-06,沙田,3,連贏,"7,12","1,417.50"
2016-02-06,沙田,3,位置Q,"7,12",383.00
2016-02-06,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2016-02-06,沙田,3,三重彩,"12,7,3","41,273.00"
2016-02-06,沙田,3,單T,"3,7,12","5,948.00"
2016-02-06,沙田,3,四連環,"3,4,7,12","23,314.00"
2016-02-06,沙田,3,四重彩,"12,7,3,4","611,482.00"
2016-02-06,沙田,3,第二口孖寶,8/12,533.50
2016-02-06,沙田,4,獨贏,10,47.00
2016-02-06,沙田,4,位置,10,16.00
2016-02-06,沙田,4,連贏,"10,11",56.50
2016-02-06,沙田,4,位置Q,"10,11",29.00
2016-02-06,沙田,4,3揀1（組合獨贏）,A1,16.00
2016-02-06,沙田,4,三重彩,"10,11,1","1,840.00"
2016-02-06,沙田,4,單T,"1,10,11",386.00
2016-02-06,沙田,4,四連環,"1,2,10,11",442.00
2016-02-06,沙田,4,四重彩,"10,11,1,2","9,402.00"
2016-02-06,沙田,4,第三口孖寶,12/10,420.00
2016-02-06,沙田,4,第一口孖T,"3,7,12/1,10,11","448,750.00"
2016-02-06,沙田,5,獨贏,6,41.50
2016-02-06,沙田,5,位置,6,17.50
2016-02-06,沙田,5,連贏,"6,8",438.50
2016-02-06,沙田,5,位置Q,"6,8",157.00
2016-02-06,沙田,5,3揀1（組合獨贏）,A1,24.50
2016-02-06,沙田,5,三重彩,"6,8,10","5,069.00"
2016-02-06,沙田,5,單T,"6,8,10",968.00
2016-02-06,沙田,5,四連環,"2,6,8,10","2,244.00"
2016-02-06,沙田,5,四重彩,"6,8,10,2","41,989.00"
2016-02-06,沙田,5,第四口孖寶,10/6,177.00
2016-02-06,沙田,6,獨贏,3,29.00
2016-02-06,沙田,6,位置,3,14.50
2016-02-06,沙田,6,連贏,"3,4",107.00
2016-02-06,沙田,6,位置Q,"3,4",42.50
2016-02-06,沙田,6,3揀1（組合獨贏）,A1,18.00
2016-02-06,沙田,6,三重彩,"3,4,2",515.00
2016-02-06,沙田,6,單T,"2,3,4",99.00
2016-02-06,沙田,6,四連環,"2,3,4,6",75.00
2016-02-06,沙田,6,四重彩,"3,4,2,6","1,630.00"
2016-02-06,沙田,6,第五口孖寶,6/3,121.00
2016-02-06,沙田,6,三T,"1,10,11/6,8,10/2,3,4","325,303.00"
2016-02-06,沙田,6,三T(安慰獎),"1,10,11/6,8,10/任何組合","6,506.00"
2016-02-06,沙田,7,獨贏,5,81.00
2016-02-06,沙田,7,位置,5,22.00
2016-02-06,沙田,7,連贏,"5,6",76.00
2016-02-06,沙田,7,位置Q,"5,6",31.00
2016-02-06,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2016-02-06,沙田,7,三重彩,"5,6,12","2,985.00"
2016-02-06,沙田,7,單T,"5,6,12",337.00
2016-02-06,沙田,7,四連環,"1,5,6,12",420.00
2016-02-06,沙田,7,四重彩,"5,6,12,1","12,011.00"
2016-02-06,沙田,7,第六口孖寶,3/5,154.00
2016-02-06,沙田,7,第二口孖T,"2,3,4/5,6,12","7,193.00"
2016-02-06,沙田,8,獨贏,6,32.00
2016-02-06,沙田,8,位置,6,14.00
2016-02-06,沙田,8,連贏,"6,11",45.50
2016-02-06,沙田,8,位置Q,"6,11",23.50
2016-02-06,沙田,8,3揀1（組合獨贏）,A1,14.00
2016-02-06,沙田,8,三重彩,"6,11,10","1,419.00"
2016-02-06,沙田,8,單T,"6,10,11",298.00
2016-02-06,沙田,8,四連環,"6,10,11,12",535.00
2016-02-06,沙田,8,四重彩,"6,11,10,12","8,330.00"
2016-02-06,沙田,8,第七口孖寶,5/6,387.50
2016-02-06,沙田,9,獨贏,12,32.00
2016-02-06,沙田,9,位置,12,16.00
2016-02-06,沙田,9,連贏,"8,12",86.00
2016-02-06,沙田,9,位置Q,"8,12",35.00
2016-02-06,沙田,9,3揀1（組合獨贏）,A1,19.50
2016-02-06,沙田,9,勝出練馬師（組合獨贏）,B1,未能勝出
2016-02-06,沙田,9,三重彩,"12,8,6","2,370.00"
2016-02-06,沙田,9,單T,"6,8,12",633.00
2016-02-06,沙田,9,四連環,"5,6,8,12","1,087.00"
2016-02-06,沙田,9,四重彩,"12,8,6,5","17,166.00"
2016-02-06,沙田,9,第八口孖寶,6/12,113.50
2016-02-06,沙田,10,獨贏,5,86.50
2016-02-06,沙田,10,位置,5,20.50
2016-02-06,沙田,10,連贏,"3,5",398.50
2016-02-06,沙田,10,位置Q,"3,5",104.00
2016-02-06,沙田,10,3揀1（組合獨贏）,A1,未能勝出
2016-02-06,沙田,10,三重彩,"5,3,4","2,117.00"
2016-02-06,沙田,10,單T,"3,4,5",263.00
2016-02-06,沙田,10,四連環,"3,4,5,11",135.00
2016-02-06,沙田,10,四重彩,"5,3,4,11","5,711.00"
2016-02-06,沙田,10,第九口孖寶,12/5,414.50
2016-02-06,沙田,10,三寶,6/12/5,"1,739.00"
2016-02-06,沙田,10,第三口孖T,"6,8,12/3,4,5","11,391.00"
2016-02-06,沙田,10,六環彩,"6,8/3,4/5,6/6,11/8,12/3,5",800.00
2016-02-06,沙田,10,騎師王 1,2 [莫雅],詳情
