date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,1,4,金沙鑽 (T153),羅理雅,徐雨石,126,1101,9,-,9 9 1,1:09.75,6.3
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,2,6,帝聖名駒 (V282),郭能,蘇偉賢,126,1109,4,頸位,7 5 2,1:09.80,8
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,3,7,光速銀桂 (P422),杜利萊,方嘉柏,120,1191,2,1,6 6 3,1:09.93,7.6
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,4,2,明月光 (T369),梁家俊,蘇保羅,130,1002,3,1-1/2,5 3 4,1:10.00,5.8
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,5,1,兄弟熊 (V203),莫雷拉,霍利時,133,1206,6,1-3/4,1 1 5,1:10.03,3.2
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,6,8,和平開心 (T091),田泰安,方嘉柏,119,1062,7,2,2 2 6,1:10.08,28
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,7,9,鴻圖戰士 (P411),祈普敦,蘇偉賢,117,1099,8,5-1/4,8 8 7,1:10.58,11
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,8,3,人間尋夢 (V258),潘頓,呂健威,128,1133,5,6-1/4,3 7 8,1:10.73,7.8
2016-10-08,沙田,1,84,洪水橋讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B+2"" 賽道",840000,(23.77) (46.39) (1:09.75),23.77 22.62 23.36,9,5,君子承諾 (V042),韋達,葉楚航,126,1050,1,7-1/2,4 4 9,1:10.96,15
2016-10-08,沙田,2,85,錦田讓賽,第五班,1200,40-15,好地至快地,"草地 - ""B+2"" 賽道",630000,(23.90) (46.52) (1:10.07),23.90 22.62 23.55,1,1,金武士 (T418),莫雷拉,方嘉柏,133,1139,14,-,8 7 1,1:10.07,10
2016-10-08,沙田,2,85,錦田讓賽,第五班,1200,40-15,好地至快地,"草地 - ""B+2"" 賽道",630000,(23.90) (46.52) (1:10.07),23.90 22.62 23.55,2,3,欖球鑽石 (S432),蔡明紹,蘇偉賢,133,1031,5,短馬頭位,1 1 2,1:10.07,24
2016-10-08,沙田,2,85,錦田讓賽,第五班,1200,40-15,好地至快地,"草地 - ""B+2"" 賽道",630000,(23.90) (46.52) (1:10.07),23.90 22.62 23.55,3,7,喜威威 (S032),巫顯東,告達理,120,1057,3,3/4,3 3 3,1:10.20,19
