date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2016-01-06,跑馬地,1,1,7,多多勁驥 (S385),1:10.59,N,1,23.60,1-1/4,1,23.18,1-1/4,1,23.81,,,,,,,,,
2016-01-06,跑馬地,1,2,5,樂趣 (S150),1:10.77,3-3/4,8,24.20,3,6,23.06,1-1/4,2,23.51,,,,,,,,,
2016-01-06,跑馬地,1,3,8,元豐泰 (CM255),1:10.91,2,4,23.92,2-1/2,5,23.26,2-1/4,3,23.73,,,,,,,,,
2016-01-06,跑馬地,1,4,4,森淼帝國 (S336),1:11.05,3-1/2,6,24.16,4,8,23.26,2-3/4,4,23.63,,,,,,,,,
2016-01-06,跑馬地,1,5,10,翡翠寶寶 (P052),1:11.08,6-3/4,12,24.68,6-1/2,12,23.14,3,5,23.26,,,,,,,,,
2016-01-06,跑馬地,1,6,11,牛魔王 (S176),1:11.10,3-1/2,7,24.16,1-1/4,2,22.82,3-1/4,6,24.12,,,,,,,,,
2016-01-06,跑馬地,1,7,9,盈喜悅 (S130),1:11.13,3-1/4,5,24.12,3-3/4,7,23.26,3-1/2,7,23.75,,,,,,,,,
2016-01-06,跑馬地,1,8,6,得全勝 (P204),1:11.26,5-3/4,11,24.52,4-3/4,9,23.02,4-1/4,8,23.72,,,,,,,,,
2016-01-06,跑馬地,1,9,3,威百利 (S243),1:11.27,1,3,23.76,1-1/2,4,23.26,4-1/4,9,24.25,,,,,,,,,
2016-01-06,跑馬地,1,10,2,飛龍在天 (S384),1:11.55,4-3/4,9,24.36,5,10,23.22,6,10,23.97,,,,,,,,,
2016-01-06,跑馬地,1,11,12,摯愛財星 (N402),1:11.88,5,10,24.40,5-1/2,11,23.26,8,11,24.22,,,,,,,,,
2016-01-06,跑馬地,1,12,1,飛霞 (S367),1:13.61,N,2,23.64,1-1/4,3,23.34,19,12,26.63,,,,,,,,,
2016-01-06,跑馬地,2,1,2,飛快叻 (P330),1:10.96,1/2,2,24.00,3/4,2,23.55,2,1,23.41,,,,,,,,,
2016-01-06,跑馬地,2,2,8,從善如流 (S239),1:11.27,3-1/2,4,24.48,2-1/4,4,23.31,2,2,23.48,,,,,,,,,
2016-01-06,跑馬地,2,3,4,紅衣前進 (S445),1:11.28,1-1/2,3,24.16,1-3/4,3,23.55,2,3,23.57,,,,,,,,,
2016-01-06,跑馬地,2,4,3,馬狀元 (S378),1:11.28,5-1/4,6,24.76,3-1/2,5,23.23,2,4,23.29,,,,,,,,,
2016-01-06,跑馬地,2,5,9,路路發 (N186),1:11.33,9-3/4,11,25.48,6-1/2,10,22.99,2-1/4,5,22.86,,,,,,,,,
