date,venue,race_no,pool,combination,dividend_hkd
2016-04-10,沙田,1,獨贏,3,42.50
2016-04-10,沙田,1,位置,3,14.50
2016-04-10,沙田,1,連贏,"3,5",27.00
2016-04-10,沙田,1,三重彩,"3,5,1",105.00
2016-04-10,沙田,1,單T,"1,3,5",12.00
2016-04-10,沙田,2,獨贏,10,83.50
2016-04-10,沙田,2,位置,10,25.00
2016-04-10,沙田,2,連贏,"9,10",619.50
2016-04-10,沙田,2,位置Q,"9,10",186.50
2016-04-10,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2016-04-10,沙田,2,三重彩,"10,9,5","9,816.00"
2016-04-10,沙田,2,單T,"5,9,10","1,518.00"
2016-04-10,沙田,2,四連環,"5,6,9,10","10,691.00"
2016-04-10,沙田,2,四重彩,"10,9,5,6","154,175.00"
2016-04-10,沙田,2,第一口孖寶,3/10,520.00
2016-04-10,沙田,3,獨贏,9,56.50
2016-04-10,沙田,3,位置,9,20.50
2016-04-10,沙田,3,連贏,"9,11",377.00
2016-04-10,沙田,3,位置Q,"9,11",119.00
2016-04-10,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2016-04-10,沙田,3,三重彩,"9,11,2","5,072.00"
2016-04-10,沙田,3,單T,"2,9,11",971.00
2016-04-10,沙田,3,四連環,"2,6,9,11","3,785.00"
2016-04-10,沙田,3,四重彩,"9,11,2,6","60,950.00"
2016-04-10,沙田,3,第二口孖寶,10/9,497.00
2016-04-10,沙田,4,獨贏,5,169.00
2016-04-10,沙田,4,位置,5,34.50
2016-04-10,沙田,4,連贏,"1,5",414.50
2016-04-10,沙田,4,位置Q,"1,5",103.50
2016-04-10,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2016-04-10,沙田,4,三重彩,"5,1,8","62,635.00"
2016-04-10,沙田,4,單T,"1,5,8","10,560.00"
2016-04-10,沙田,4,四連環,"1,3,5,8","6,879.00"
2016-04-10,沙田,4,四重彩,"5,1,8,3","233,603.00"
2016-04-10,沙田,4,第三口孖寶,9/5,922.50
2016-04-10,沙田,5,獨贏,9,60.50
2016-04-10,沙田,5,位置,9,23.00
2016-04-10,沙田,5,連贏,"5,9",115.50
2016-04-10,沙田,5,位置Q,"5,9",55.50
2016-04-10,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2016-04-10,沙田,5,三重彩,"9,5,1","2,413.00"
2016-04-10,沙田,5,單T,"1,5,9",355.00
2016-04-10,沙田,5,四連環,"1,2,5,9",319.00
