date,venue,race_no,pool,combination,dividend_hkd
2016-02-21,沙田,1,獨贏,6,153.50
2016-02-21,沙田,1,位置,6,37.00
2016-02-21,沙田,1,連贏,"6,10",738.50
2016-02-21,沙田,1,位置Q,"6,10",234.50
2016-02-21,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2016-02-21,沙田,1,三重彩,"6,10,12","8,189.00"
2016-02-21,沙田,1,單T,"6,10,12",996.00
2016-02-21,沙田,1,四連環,"6,10,11,12","3,477.00"
2016-02-21,沙田,1,四重彩,"6,10,12,11","108,883.00"
2016-02-21,沙田,2,獨贏,12,35.00
2016-02-21,沙田,2,位置,12,14.50
2016-02-21,沙田,2,連贏,"2,12",215.50
2016-02-21,沙田,2,位置Q,"2,12",84.00
2016-02-21,沙田,2,3揀1（組合獨贏）,A1,21.00
2016-02-21,沙田,2,三重彩,"12,2,8","3,140.00"
2016-02-21,沙田,2,單T,"2,8,12",892.00
2016-02-21,沙田,2,四連環,"2,3,8,12","1,174.00"
2016-02-21,沙田,2,四重彩,"12,2,8,3","22,281.00"
2016-02-21,沙田,2,第一口孖寶,6/12,635.50
2016-02-21,沙田,3,獨贏,14,76.00
2016-02-21,沙田,3,位置,14,22.50
2016-02-21,沙田,3,連贏,"1,14",161.00
2016-02-21,沙田,3,位置Q,"1,14",59.50
2016-02-21,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2016-02-21,沙田,3,三重彩,"14,1,4","1,776.00"
2016-02-21,沙田,3,單T,"1,4,14",185.00
2016-02-21,沙田,3,四連環,"1,4,5,14",482.00
2016-02-21,沙田,3,四重彩,"14,1,4,5","13,105.00"
2016-02-21,沙田,3,第二口孖寶,12/14,279.50
2016-02-21,沙田,4,獨贏,1,108.00
2016-02-21,沙田,4,位置,1,26.50
2016-02-21,沙田,4,連贏,"1,9",248.00
2016-02-21,沙田,4,位置Q,"1,9",77.00
2016-02-21,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2016-02-21,沙田,4,三重彩,"1,9,12","6,923.00"
2016-02-21,沙田,4,單T,"1,9,12","1,069.00"
2016-02-21,沙田,4,四連環,"1,2,9,12",438.00
2016-02-21,沙田,4,四重彩,"1,9,12,2","17,013.00"
2016-02-21,沙田,4,第三口孖寶,14/1,630.50
2016-02-21,沙田,4,第一口孖T,"1,4,14/1,9,12","38,725.00"
2016-02-21,沙田,5,獨贏,12,55.50
2016-02-21,沙田,5,位置,12,17.00
2016-02-21,沙田,5,連贏,"6,12",53.00
2016-02-21,沙田,5,位置Q,"6,12",26.50
2016-02-21,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2016-02-21,沙田,5,三重彩,"12,6,3",816.00
2016-02-21,沙田,5,單T,"3,6,12",120.00
2016-02-21,沙田,5,四連環,"1,3,6,12",144.00
2016-02-21,沙田,5,四重彩,"12,6,3,1","3,394.00"
2016-02-21,沙田,5,第四口孖寶,1/12,610.00
2016-02-21,沙田,6,獨贏,7,44.00
2016-02-21,沙田,6,位置,7,14.00
2016-02-21,沙田,6,連贏,"6,7",52.50
2016-02-21,沙田,6,位置Q,"6,7",23.00
2016-02-21,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2016-02-21,沙田,6,三重彩,"7,6,11",469.00
2016-02-21,沙田,6,單T,"6,7,11",57.00
2016-02-21,沙田,6,四連環,"1,6,7,11",138.00
2016-02-21,沙田,6,四重彩,"7,6,11,1","3,237.00"
2016-02-21,沙田,6,第五口孖寶,12/7,297.50
2016-02-21,沙田,6,三T,"1,9,12/3,6,12/6,7,11","183,290.00"
2016-02-21,沙田,6,三T(安慰獎),"1,9,12/3,6,12/任何組合","2,905.00"
2016-02-21,沙田,7,獨贏,1,34.00
2016-02-21,沙田,7,位置,1,13.00
2016-02-21,沙田,7,連贏,"1,2",29.50
2016-02-21,沙田,7,位置Q,"1,2",17.00
2016-02-21,沙田,7,3揀1（組合獨贏）,A1,12.50
2016-02-21,沙田,7,勝出練馬師（組合獨贏）,B1,26.00
2016-02-21,沙田,7,三重彩,"1,2,3",123.00
2016-02-21,沙田,7,單T,"1,2,3",30.00
2016-02-21,沙田,7,四連環,"1,2,3,11",76.00
2016-02-21,沙田,7,四重彩,"1,2,11,3",527.00
2016-02-21,沙田,7,第六口孖寶,7/1,171.00
2016-02-21,沙田,7,第二口孖T,"6,7,11/1,2,3",292.00
2016-02-21,沙田,8,獨贏,1,26.00
2016-02-21,沙田,8,位置,1,14.00
2016-02-21,沙田,8,連贏,"1,14",956.50
2016-02-21,沙田,8,位置Q,"1,14",245.50
2016-02-21,沙田,8,3揀1（組合獨贏）,A1,14.50
2016-02-21,沙田,8,三重彩,"1,14,7","5,064.00"
2016-02-21,沙田,8,單T,"1,7,14",688.00
2016-02-21,沙田,8,四連環,"1,6,7,14","2,089.00"
2016-02-21,沙田,8,四重彩,"1,14,7,6","40,915.00"
2016-02-21,沙田,8,第七口孖寶,1/1,144.00
2016-02-21,沙田,9,獨贏,5,45.00
2016-02-21,沙田,9,位置,5,16.00
2016-02-21,沙田,9,連贏,"5,11",126.00
2016-02-21,沙田,9,位置Q,"5,11",47.00
2016-02-21,沙田,9,3揀1（組合獨贏）,A1,18.50
2016-02-21,沙田,9,三重彩,"5,11,1","12,828.00"
2016-02-21,沙田,9,單T,"1,5,11","4,542.00"
2016-02-21,沙田,9,四連環,"1,5,8,11","8,034.00"
2016-02-21,沙田,9,四重彩,"5,11,1,8","98,878.00"
2016-02-21,沙田,9,第八口孖寶,1/5,146.50
2016-02-21,沙田,10,獨贏,7,155.00
2016-02-21,沙田,10,位置,7,31.50
2016-02-21,沙田,10,連贏,"4,7",193.50
2016-02-21,沙田,10,位置Q,"4,7",63.00
2016-02-21,沙田,10,3揀1（組合獨贏）,A1,未能勝出
2016-02-21,沙田,10,三重彩,"7,4,5","2,134.00"
2016-02-21,沙田,10,單T,"4,5,7",231.00
2016-02-21,沙田,10,四連環,"2,4,5,7","1,131.00"
2016-02-21,沙田,10,四重彩,"7,4,5,2","32,051.00"
2016-02-21,沙田,10,第九口孖寶,5/7,540.00
2016-02-21,沙田,10,三寶,1/5/7,"2,732.00"
2016-02-21,沙田,10,第三口孖T,"1,5,11/4,5,7","290,360.00"
2016-02-21,沙田,10,六環彩,"6,12/6,7/1,2/1,14/5,11/4,7",277.00
2016-02-21,沙田,10,騎師王 1,6 [史卓豐],詳情
