date,venue,race_no,pool,combination,dividend_hkd
2016-09-11,沙田,1,獨贏,6,64.00
2016-09-11,沙田,1,位置,6,20.50
2016-09-11,沙田,1,連贏,"6,11",405.50
2016-09-11,沙田,1,位置Q,"6,11",144.50
2016-09-11,沙田,1,3揀1（組合獨贏）,A1,23.00
2016-09-11,沙田,1,三重彩,"6,11,2","5,247.00"
2016-09-11,沙田,1,單T,"2,6,11",740.00
2016-09-11,沙田,1,四連環,"2,6,9,11",465.00
2016-09-11,沙田,1,四重彩,"6,11,2,9","13,992.00"
2016-09-11,沙田,2,獨贏,1,19.50
2016-09-11,沙田,2,位置,1,11.50
2016-09-11,沙田,2,連贏,"1,11",32.00
2016-09-11,沙田,2,位置Q,"1,11",17.00
2016-09-11,沙田,2,3揀1（組合獨贏）,A1,19.50
2016-09-11,沙田,2,三重彩,"1,11,6",308.00
2016-09-11,沙田,2,單T,"1,6,11",123.00
2016-09-11,沙田,2,四連環,"1,2,6,11",383.00
2016-09-11,沙田,2,四重彩,"1,11,6,2","3,011.00"
2016-09-11,沙田,2,第一口孖寶,6/1,135.00
2016-09-11,沙田,3,獨贏,1,38.00
2016-09-11,沙田,3,位置,1,16.00
2016-09-11,沙田,3,連贏,"1,13",203.00
2016-09-11,沙田,3,位置Q,"1,13",73.00
2016-09-11,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2016-09-11,沙田,3,三重彩,"1,13,5","1,440.00"
2016-09-11,沙田,3,單T,"1,5,13",265.00
2016-09-11,沙田,3,四連環,"1,5,11,13",259.00
2016-09-11,沙田,3,四重彩,"1,13,5,11","5,837.00"
2016-09-11,沙田,3,第二口孖寶,"1/1,10",83.50
2016-09-11,沙田,4,獨贏,9,113.00
2016-09-11,沙田,4,位置,9,29.50
2016-09-11,沙田,4,連贏,"2,9",331.50
2016-09-11,沙田,4,位置Q,"2,9",99.50
2016-09-11,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2016-09-11,沙田,4,三重彩,"9,2,10","12,042.00"
2016-09-11,沙田,4,單T,"2,9,10","1,673.00"
2016-09-11,沙田,4,四連環,"2,4,9,10","5,917.00"
2016-09-11,沙田,4,四重彩,"9,2,10,4","118,129.00"
2016-09-11,沙田,4,第三口孖寶,"1,10/9",492.50
2016-09-11,沙田,4,第一口孖T,"5,13>1,10/2,9,10","51,447.00"
2016-09-11,沙田,5,獨贏,14,124.50
2016-09-11,沙田,5,位置,14,34.00
2016-09-11,沙田,5,連贏,"2,14",150.00
2016-09-11,沙田,5,位置Q,"2,14",65.00
2016-09-11,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2016-09-11,沙田,5,三重彩,"14,2,12","12,033.00"
2016-09-11,沙田,5,單T,"2,12,14","1,978.00"
2016-09-11,沙田,5,四連環,"2,6,12,14","7,506.00"
2016-09-11,沙田,5,四重彩,"14,2,12,6","170,808.00"
2016-09-11,沙田,5,第四口孖寶,9/14,"1,326.00"
2016-09-11,沙田,6,獨贏,12,54.00
2016-09-11,沙田,6,位置,12,14.00
2016-09-11,沙田,6,連贏,"11,12",150.00
2016-09-11,沙田,6,位置Q,"11,12",45.50
2016-09-11,沙田,6,3揀1（組合獨贏）,A1,16.00
2016-09-11,沙田,6,三重彩,"12,11,4","2,198.00"
2016-09-11,沙田,6,單T,"4,11,12",416.00
2016-09-11,沙田,6,四連環,"4,5,11,12",118.00
2016-09-11,沙田,6,四重彩,"12,11,4,5","3,869.00"
