date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2016-04-27,跑馬地,1,1,4,得意財星 (P227),1:40.44,2,2,28.14,1-3/4,3,24.37,1-3/4,3,23.82,1-1/4,1,24.11,,,,,,
2016-04-27,跑馬地,1,2,9,快快贏 (N218),1:40.65,3-1/2,4,28.38,4,5,24.49,5,4,23.98,1-1/4,2,23.80,,,,,,
2016-04-27,跑馬地,1,3,10,皇龍寶駒 (P130),1:40.79,5-3/4,8,28.74,4-1/4,6,24.17,5-1/4,5,23.98,2,3,23.90,,,,,,
2016-04-27,跑馬地,1,4,11,董事長 (P407),1:41.01,2-1/4,3,28.18,SH,2,24.05,N,2,23.86,3-1/2,4,24.92,,,,,,
2016-04-27,跑馬地,1,5,5,精彩時機 (P293),1:41.05,7-1/4,9,28.98,7,10,24.37,7-3/4,9,23.94,3-3/4,5,23.76,,,,,,
2016-04-27,跑馬地,1,6,7,一心一意 (T035),1:41.21,10-3/4,12,29.54,8-3/4,11,24.09,9-1/4,11,23.90,4-3/4,6,23.68,,,,,,
2016-04-27,跑馬地,1,7,8,踏雪名駒 (S409),1:41.33,5-1/4,6,28.66,5-1/4,7,24.41,6-1/2,7,24.02,5-1/2,7,24.24,,,,,,
2016-04-27,跑馬地,1,8,6,大寶庫 (P088),1:41.47,2,1,27.82,SH,1,24.41,N,1,23.82,6-1/2,8,25.42,,,,,,
2016-04-27,跑馬地,1,9,3,活潑飛揚 (V061),1:41.48,7-1/2,10,29.02,6,9,24.17,8-1/4,10,24.18,6-1/2,9,24.11,,,,,,
2016-04-27,跑馬地,1,10,1,有緣好馬 (S359),1:41.48,5-1/2,7,28.70,5-1/2,8,24.41,7-1/4,8,24.10,6-1/2,10,24.27,,,,,,
2016-04-27,跑馬地,1,11,12,開心得意 (P241),1:44.02,9-1/4,11,29.30,8-3/4,12,24.33,11-1/2,12,24.26,22-1/2,11,26.13,,,,,,
2016-04-27,跑馬地,2,1,4,旅遊多寶 (T209),0:57.02,3/4,1,12.62,2-1/4,1,21.39,2,1,23.01,,,,,,,,,
2016-04-27,跑馬地,2,2,1,實力飛駒 (V138),0:57.34,3/4,2,12.74,2-1/4,2,21.63,2,2,22.97,,,,,,,,,
