date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2016-01-13,跑馬地,1,1,6,辣得醒 (N090),何澤堯,B2/TT,出閘一般。儘管受催策，但瞬即墮居中間之後位置。其後持續居相若位置，直路彎開始上前。一百米處受催策，取得領先。
2016-01-13,跑馬地,1,2,10,首領 (S448),蘇兆輝,B,自外檔出閘後於早段與領放馬匹並跑，其後留居中間稍前的第四或第五位。直路彎受催策。力拼到底，最後二百米有望爭勝，但接近終點時被超越。
2016-01-13,跑馬地,1,3,4,鼓浪飛星 (S423),郭能,B/XB,出閘普通。瞬即恢復走勢，進佔中間位置，走內欄。入直路時受力策，展開挑戰。保持走勢，末段跑獲季軍。
2016-01-13,跑馬地,1,4,12,勝利精彩 (S369),黎海榮,B/TT,早段受催策，居中間稍前的第四位。直路彎再受催策。持續力拼，末段受阻。
2016-01-13,跑馬地,1,5,2,百事神駒 (N188),韋達,B,出閘迅速，居中間稍後位置。入直路時居略為更後的位置。持續力拼，但未能構成威脅。
2016-01-13,跑馬地,1,6,5,糖黐豆 (S205),湛明諾,B,居最後數位。對面直路上略為追近，進佔接近中間位置。入直路時走外疊，以末段最為接近。
2016-01-13,跑馬地,1,7,7,尚華盛甲 (S007),梁家俊,B/TT,出閘迅速。一百米處前大部分途程從未遠離領放馬，其後迅速墮退。
2016-01-13,跑馬地,1,8,9,醒少少 (CM377),田泰安,H,大部分途程尾隨馬群。入直路時走內欄節省腳程。直路上超越已洩氣潰敗的對手。
2016-01-13,跑馬地,1,9,8,好合意 (S006),鄭雨滇,CP,瞬即帶頭，半程時以慢步速領放。最後一百五十米迅速力竭。
2016-01-13,跑馬地,1,10,1,勁豐裕 (T105),柏寶,P/TT,出閘緩慢，居馬群後列。儘管不斷受催策，但從未見具爭勝機會。
2016-01-13,跑馬地,1,11,3,永常勝 (P415),楊明綸,H/TT,出閘普通。沿途居最後數位。
2016-01-13,跑馬地,1,12,11,金桂飄香 (N245),湯智傑,B/TT,自外檔出閘後受力策，首次進入直路時追上領放馬。持續居好位，四百米處嚴重轉弱。
2016-01-13,跑馬地,2,1,10,可愛寶 (T029),柏寶,H1/XB1,居中間位置，固守內欄。步速緩慢，不合發揮。二百五十米處以勁勢衝刺，取得勝利。
2016-01-13,跑馬地,2,2,6,金像神話 (P431),貝諾華,V/TT,移入內欄，以有利的慢步速輕鬆領放。保持佳勢，五十米處被超越。
2016-01-13,跑馬地,2,3,2,喜多屋 (S187),鄭雨滇,SR,居包廂位置。步速緩慢，有利發揮。末段以佳勢上前，取得季軍。
2016-01-13,跑馬地,2,4,8,蓬萊仙子 (CK248),梁家俊,B/TT,出閘後收慢留居後列，走第二疊，有遮擋。步速緩慢，不合發揮。二百米處衝刺良佳。
2016-01-13,跑馬地,2,5,4,創基寶 (S056),郭能,TT,留居領先馬匹稍後位置，走第二疊。直路上僅能保持位置。
2016-01-13,跑馬地,2,6,5,勝利威 (S303),羅理雅,E/P,居中間位置，走第二疊。步速緩慢，不利發揮。直路上走勢尚可。
2016-01-13,跑馬地,2,7,9,升力 (N294),湛明諾,XB,收慢留居中間之後位置，沿欄競跑。步速緩慢，不合發揮。二百五十米處略為上前。
2016-01-13,跑馬地,2,8,1,感恩 (CM350),何澤堯,B,受推策上前，居領放馬稍後位置，走第二疊。步速緩慢，有利發揮。三百米處瞬即力竭。
