date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2016-01-01,沙田,1,1,12,通勝 (S246),1:23.30,1-1/2,4,14.03,2-1/2,3,22.30,2,3,23.41,HD,1,23.56,,,,,,
2016-01-01,沙田,1,2,11,領先直前 (S193),1:23.33,4-1/2,10,14.51,7-1/2,10,22.62,5-1/2,10,23.17,HD,2,23.03,,,,,,
2016-01-01,沙田,1,3,1,駕迅 (T063),1:23.35,3-1/2,8,14.35,5-3/4,7,22.50,4-1/2,9,23.29,N,3,23.21,,,,,,
2016-01-01,沙田,1,4,5,漸信名駒 (T253),1:23.38,3/4,1,13.79,1/2,1,22.14,3/4,1,23.49,1/2,4,23.96,,,,,,
2016-01-01,沙田,1,5,13,帝國之星 (T068),1:23.60,2-1/2,5,14.19,6,8,22.70,4-1/4,7,23.21,1-3/4,5,23.50,,,,,,
2016-01-01,沙田,1,6,3,金瀛 (P072),1:23.64,3/4,2,13.91,1/2,2,22.10,3/4,2,23.53,2,6,24.10,,,,,,
2016-01-01,沙田,1,7,4,佳同 (CL401),1:23.73,2-3/4,7,14.23,4-1/2,5,22.42,3-1/4,5,23.29,2-3/4,7,23.79,,,,,,
2016-01-01,沙田,1,8,10,虎威勇將 (S395),1:23.78,4-1/2,11,14.51,6-1/2,9,22.46,4-1/4,8,23.13,3,8,23.68,,,,,,
2016-01-01,沙田,1,9,8,勝捷勝 (N156),1:23.79,5-1/2,12,14.67,9,13,22.70,7-1/2,13,23.25,3,9,23.17,,,,,,
2016-01-01,沙田,1,10,6,綫路明星 (N220),1:23.87,2-3/4,6,14.23,4-1/2,6,22.42,4-1/4,6,23.45,3-1/2,10,23.77,,,,,,
