date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2026-01-14,跑馬地,1,1,3,前衛火影 (K103),1:09.92,2-3/4,6,23.69,3,6,22.63 11.15    11.48,1,1,23.60 11.68    11.92,,,,,,,,,
2026-01-14,跑馬地,1,2,6,歷險大將 (J344),1:10.06,4-1/4,7,23.93,4-1/4,8,22.59 11.15    11.44,1,2,23.54 11.60    11.94,,,,,,,,,
2026-01-14,跑馬地,1,3,4,快樂寶寶 (J545),1:10.16,7-1/4,10,24.41,6-3/4,11,22.51 11.07    11.44,1-3/4,3,23.24 11.36    11.88,,,,,,,,,
2026-01-14,跑馬地,1,4,8,東方魅影 (K028),1:10.17,2-1/2,5,23.65,2-3/4,5,22.63 11.15    11.48,1-3/4,4,23.89 11.80    12.09,,,,,,,,,
2026-01-14,跑馬地,1,5,9,天火同德 (J441),1:10.25,1-1/4,2,23.45,1-1/2,3,22.63 11.11    11.52,2,5,24.17 11.84    12.33,,,,,,,,,
2026-01-14,跑馬地,1,6,1,獵寶勤 (J304),1:10.30,1-1/4,4,23.45,1/2,2,22.47 10.99    11.48,2-1/2,6,24.38 12.00    12.38,,,,,,,,,
2026-01-14,跑馬地,1,7,10,幸運傳承 (J338),1:10.35,6,9,24.21,5-1/4,10,22.47 11.11    11.36,2-3/4,7,23.67 11.52    12.15,,,,,,,,,
2026-01-14,跑馬地,1,8,5,焦點 (H173),1:10.45,7-1/4,11,24.41,5-1/4,9,22.27 11.03    11.24,3-1/4,8,23.77 11.56    12.21,,,,,,,,,
2026-01-14,跑馬地,1,9,7,輕鬆大少 (J319),1:10.48,5,8,24.05,4-1/4,7,22.47 11.07    11.40,3-1/2,9,23.96 11.84    12.12,,,,,,,,,
2026-01-14,跑馬地,1,10,12,有心意 (J179),1:10.50,8-1/4,12,24.57,8,12,22.55 11.15    11.40,3-3/4,10,23.38 11.40    11.98,,,,,,,,,
2026-01-14,跑馬地,1,11,2,萬事得意 (K171),1:11.10,1-1/4,3,23.45,2-1/4,4,22.75 11.19    11.56,7-1/2,11,24.90 11.96    12.94,,,,,,,,,
2026-01-14,跑馬地,1,12,11,上校 (D090),1:13.11,1-1/4,1,23.25,1/2,1,22.59 11.11    11.48,20,12,27.27 12.28    14.99,,,,,,,,,
2026-01-14,跑馬地,2,1,1,將義 (J446),1:40.03,8,8,28.88,6,8,23.54,3-3/4,7,24.32 12.11    12.21,1-1/4,1,23.29 11.57    11.72,,,,,,
2026-01-14,跑馬地,2,2,8,創科群英 (K319),1:40.20,10-1/4,10,29.24,8,10,23.50,5,9,24.20 12.11    12.09,1-1/4,2,23.26 11.69    11.57,,,,,,
2026-01-14,跑馬地,2,3,10,駟跑得 (G095),1:40.29,7-1/4,7,28.76,5-1/2,7,23.58,4,8,24.44 12.19    12.25,1-3/4,3,23.51 11.73    11.78,,,,,,
2026-01-14,跑馬地,2,4,6,平海之星 (H344),1:40.44,1-3/4,4,27.88,1-1/2,3,23.82,1-1/4,3,24.64 12.27    12.37,2-1/2,4,24.10 11.93    12.17,,,,,,
