date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2026-03-22,沙田,1,1,8,睿智多寶 (L044),艾道拿,V/TT,出閘迅速，居前列。接近一千二百五十米處時取得領先。中段領先一個馬位。直路上保持佳勢。一百米處急促向外斜跑。保持領放至終點。
2026-03-22,沙田,1,2,10,綫路福將 (K526),周俊樂,TT,出閘僅屬一般，居後列，走外疊。入直路時落後五個馬位。直路上追前甚多，跑入亞席，過終點時最為接近。
2026-03-22,沙田,1,3,6,勤德天下 (K327),潘明輝,XB,自第一檔出閘迅速，居中間位置，走內疊。直路彎走內疊節省腳程。直路上保持佳勢，跑獲季軍，但未能構成威脅。
2026-03-22,沙田,1,4,9,萬事勝利 (L163),巴度,TT,躍出時發生碰撞，居中間之後位置，走外疊。入直路時落後三至四個馬位。直路上追前甚多，取得第四名。
2026-03-22,沙田,1,5,1,機械之星 (K559),潘頓,CP,出閘普通，居中間位置，走第三疊。接近一千零五十米處時勒避。自五百米處起走第四疊。保持佳勢，趨近五十米處時勒避。（見競賽事件報告。）
2026-03-22,沙田,1,6,3,哥倫布 (K355),布文,TT,出閘稍慢，居中間稍後位置，走第三疊。跑過千二米處後追近。自九百米處起沒有遮擋。直路彎落後一至兩個馬位。趨近三百米處時受力策，但反應僅屬一般。最後五十米逐漸轉弱。
2026-03-22,沙田,1,7,12,堅闖 (J015),田泰安,B/SR2,出閘笨拙，被碰撞，居後列，走內疊。入直路時落後六個馬位。直路上追前甚多，但未能構成威脅。
2026-03-22,沙田,1,8,4,定數 (H438),霍宏聲,B/XB/TT,起步時向外斜跑及被碰撞，居中間之後位置，走內疊。直路彎走內疊節省腳程。直路早段向外移出。末段衝刺平穩。
2026-03-22,沙田,1,9,13,江南勇士 (H472),何澤堯,XB-/B/TT1,與對手同步出閘，早段居中間之前位置，走第三疊。自一千零五十米處起走第二疊。入直路時落後兩至三個馬位。保持同速至終點。
2026-03-22,沙田,1,10,14,鑽得勝 (K216),楊明綸,--,與對手同步躍出，早段取得領先。一千二百五十米處被超越。中段落後領放馬一個半馬位。直路早段保持佳勢。二百米處未能再增速，其後轉弱。（見競賽事件報告。）
2026-03-22,沙田,1,11,2,鬥志波 (K096),梁家俊,XB/TT,躍出時發生碰撞，早段落後約一個馬位，走大外疊。自九百米處起走第二疊。直路彎落後相同距離。直路早段未能再增速，最後二百米轉弱。（見競賽事件報告。）
2026-03-22,沙田,1,12,5,本領輝煌 (K062),麥文堅,TT,自大外檔出閘迅速，但未能展現前速，留居包尾位置。入直路時落後約七個馬位。直路上保持同速。（見競賽事件報告。）
2026-03-22,沙田,1,13,7,鴻圖大展 (L138),金誠剛,B/TT,起步時被碰撞，居中間之後位置，走第二疊。接近八百米處時收慢。入直路時落後六至七個馬位。直路上未能以勁勢衝刺。
2026-03-22,沙田,1,14,11,幸運勝利 (L073),黃智弘,TT,出閘迅速，早段居中間之前位置，走第二疊。接近一千零五十米處時收慢。直路彎居中間位置，走第二疊。直路早段未能再增速，其後轉弱。（見競賽事件報告。）
2026-03-22,沙田,2,1,6,超和平 (L226),梁家俊,TT1,展現甚快前速，取得領先。四百米處加速。二百米處被對手追及，再度加速，帶離對手勝出。
2026-03-22,沙田,2,2,9,賢者威楓 (K040),潘頓,--,起步緩慢，其後居後列，沿途搶口。未能望空直至三百米處。末段保持佳勢。
2026-03-22,沙田,2,3,1,櫻花酒杯 (L230),奧爾民,TT,出閘緩慢，居中間位置。直路初向外移出以望空。保持穩勢。
2026-03-22,沙田,2,4,10,嘉冠王 (K116),希威森,CP/TT,跟隨領先馬匹。直路早段加速，二百米處追上頭馬。最後一百米再無餘力。
2026-03-22,沙田,2,5,14,同有運 (H349),潘明輝,B/TT,居中間位置，走第三疊。直路彎移出更外疊。六百米處受催策。持續力拼。
2026-03-22,沙田,2,6,3,展雄威 (J405),霍宏聲,--,追趕領放馬。直路初受催策挑戰領放馬。最後一百米洩氣。
