date,venue,race_no,pool,combination,dividend_hkd
2026-02-08,沙田,1,獨贏,8,81.50
2026-02-08,沙田,1,位置,8,23.50
2026-02-08,沙田,1,連贏,"3,8",199.50
2026-02-08,沙田,1,位置Q,"3,8",71.00
2026-02-08,沙田,1,二重彩,"8,3",435.00
2026-02-08,沙田,1,三重彩,"8,3,1","2,976.00"
2026-02-08,沙田,1,單T,"1,3,8",488.00
2026-02-08,沙田,1,四連環,"1,3,5,8",527.00
2026-02-08,沙田,1,四重彩,"8,3,1,5","13,309.00"
2026-02-08,沙田,2,獨贏,12,142.50
2026-02-08,沙田,2,位置,12,33.00
2026-02-08,沙田,2,連贏,"1,12",392.50
2026-02-08,沙田,2,位置Q,"1,12",103.00
2026-02-08,沙田,2,二重彩,"12,1",817.00
2026-02-08,沙田,2,三重彩,"12,1,8","11,715.00"
2026-02-08,沙田,2,單T,"1,8,12","1,931.00"
2026-02-08,沙田,2,四連環,"1,3,8,12",507.00
2026-02-08,沙田,2,四重彩,"12,1,8,3","22,114.00"
2026-02-08,沙田,2,第一口孖寶,8/12,"1,176.00"
2026-02-08,沙田,3,獨贏,5,20.50
2026-02-08,沙田,3,位置,5,12.50
2026-02-08,沙田,3,連贏,"3,5",64.00
2026-02-08,沙田,3,位置Q,"3,5",27.50
2026-02-08,沙田,3,二重彩,"5,3",117.00
2026-02-08,沙田,3,三重彩,"5,3,11","6,472.00"
2026-02-08,沙田,3,單T,"3,5,11","2,413.00"
2026-02-08,沙田,3,四連環,"3,5,7,11","6,557.00"
2026-02-08,沙田,3,四重彩,"5,3,11,7","120,689.00"
2026-02-08,沙田,3,第二口孖寶,12/5,564.50
2026-02-08,沙田,3,第一口孖T,"1,8,12/3,5,11","683,101.00"
2026-02-08,沙田,4,獨贏,11,252.00
2026-02-08,沙田,4,位置,11,60.00
2026-02-08,沙田,4,連贏,"3,11",348.50
2026-02-08,沙田,4,位置Q,"3,11",111.50
2026-02-08,沙田,4,二重彩,"11,3",852.00
2026-02-08,沙田,4,三重彩,"11,3,1","4,274.00"
2026-02-08,沙田,4,單T,"1,3,11",446.00
2026-02-08,沙田,4,四連環,"1,3,11,12",485.00
2026-02-08,沙田,4,四重彩,"11,3,1,12","16,274.00"
2026-02-08,沙田,4,第三口孖寶,5/11,512.50
2026-02-08,沙田,5,獨贏,5,44.00
2026-02-08,沙田,5,位置,5,16.50
2026-02-08,沙田,5,連贏,"2,5",203.50
2026-02-08,沙田,5,位置Q,"2,5",74.50
2026-02-08,沙田,5,二重彩,"5,2",417.00
2026-02-08,沙田,5,三重彩,"5,2,14","2,361.00"
2026-02-08,沙田,5,單T,"2,5,14",341.00
2026-02-08,沙田,5,四連環,"2,5,7,14","1,446.00"
2026-02-08,沙田,5,四重彩,"5,2,14,7","25,165.00"
2026-02-08,沙田,5,第四口孖寶,11/5,940.50
2026-02-08,沙田,5,第一口三寶,5/11/5,"3,699.00"
2026-02-08,沙田,5,第二口孖T,"1,3,11/2,5,14","10,758.00"
2026-02-08,沙田,6,獨贏,7,107.00
2026-02-08,沙田,6,位置,7,27.50
2026-02-08,沙田,6,連贏,"4,7",543.50
2026-02-08,沙田,6,位置Q,"4,7",150.00
2026-02-08,沙田,6,二重彩,"7,4",916.00
2026-02-08,沙田,6,三重彩,"7,4,2","2,987.00"
2026-02-08,沙田,6,單T,"2,4,7",376.00
2026-02-08,沙田,6,四連環,"2,3,4,7","1,634.00"
2026-02-08,沙田,6,四重彩,"7,4,2,3","47,614.00"
2026-02-08,沙田,6,第五口孖寶,5/7,468.00
2026-02-08,沙田,7,獨贏,9,76.00
2026-02-08,沙田,7,位置,9,23.50
2026-02-08,沙田,7,連贏,"5,9",878.00
2026-02-08,沙田,7,位置Q,"5,9",247.50
2026-02-08,沙田,7,二重彩,"9,5","1,260.00"
2026-02-08,沙田,7,三重彩,"9,5,6","20,194.00"
2026-02-08,沙田,7,單T,"5,6,9","4,460.00"
2026-02-08,沙田,7,四連環,"1,5,6,9","6,723.00"
2026-02-08,沙田,7,四重彩,"9,5,6,1","157,238.00"
2026-02-08,沙田,7,第六口孖寶,7/9,758.50
2026-02-08,沙田,7,第三口孖T,"2,4,7/5,6,9","407,939.00"
