date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2026-04-06,沙田,1,1,12,飛來霸 (K284),艾兆禮,CP1/TT,出閘迅速，居前列，靠近外欄競跑。四百米處落後四分三個馬位。趨近一百米處時取得領先。保持佳勢至終點，掄元。
2026-04-06,沙田,1,2,1,閃電小子 (L126),潘頓,TT,起步後不久與對手互相觸碰，落後領放馬兩至三個馬位，在跑道中央競跑。末段衝刺良佳，跑入亞席，但未能威脅頭馬。
2026-04-06,沙田,1,3,9,極速神影 (L204),袁幸堯,TT1,躍出時發生碰撞，居中間位置，走外欄。四百米處落後兩至三個馬位。末段保持穩勢，跑獲季軍。未能威脅首兩名馬匹。
2026-04-06,沙田,1,4,14,快樂高球 (J222),班德禮,CP-/B2,出閘迅速，居中間之後位置，靠近外欄競跑。中段落後三至四個馬位。最後四百米超越部分已呈疲態的對手。
2026-04-06,沙田,1,5,11,枕頭之星 (K207),霍宏聲,B,自第一檔起步普通。展現不俗前速，取得領先，走內欄。四百米處領先四分三個馬位。趨近一百米處時未能再增速，被超越。其後轉弱。（見競賽事件報告。）（流鼻血。）
2026-04-06,沙田,1,6,8,天寶威威 (L296),田泰安,TT1,出閘僅屬一般，居中間稍後位置，靠近外欄競跑。接近六百五十米處時受妨礙。四百米處落後三至四個馬位。保持同速至終點。
2026-04-06,沙田,1,7,5,將傲 (L277),奧爾民,XB1,出閘笨拙及發生碰撞，居中間之後位置，在跑道中央競跑。趨近三百米處時受力策。保持同速至終點。
2026-04-06,沙田,1,8,10,海鑽石 (L072),艾道拿,SR-/B1/TT,起步時發生碰撞，居後列，靠近外欄競跑。最後四百米毫無表現。
2026-04-06,沙田,1,9,4,三代至醒 (L207),希威森,XB1,起步後不久發生觸碰，居第三位。四百米處落後二又四分三個馬位。跑過四百米處後受力策，但反應僅屬平平。最後二百米轉弱。
2026-04-06,沙田,1,10,13,運籌帷幄 (K090),楊明綸,--,與對手同步躍出，居中間之後位置，靠近跑道中央競跑。最後四百米未能追前。
2026-04-06,沙田,1,11,6,文明戰士 (L287),周俊樂,--,起步後不久受擠迫，落後領放馬三個馬位，在跑道中央競跑。最後四百米毫無進展。（見競賽事件報告。）
2026-04-06,沙田,1,12,2,超強六十 (J071),黃智弘,SR,起步後不久發生觸碰，居中間之前位置，走外欄第三疊。中段墮居中間位置。跑過四百米處後受力策，但毫無反應。其後轉弱。
2026-04-06,沙田,1,13,3,領航多財 (L101),蔡明紹,TT1,起步後不久被碰撞，失去平衡。沿途居後列。從未有力一爭。
2026-04-06,沙田,1,14,7,鸚姿威鵡 (L063),巫顯東,H1/P1/TT1,起步後不久與對手互相觸碰，早段居中間之前位置，在跑道中央競跑。趨近五百米處時未能再增速。其後轉弱。
2026-04-06,沙田,2,1,14,紅旺繽紛 (J255),巴度,CP/SR/TT,居中間位置，走內欄。七百米處受催策。最後四百米走勢強勁。七十五米處取得領先，其後保持領先。
2026-04-06,沙田,2,2,1,果然僥倖 (H252),班德禮,B/H/TT,居中間位置。未能望空直至二百五十米處。末段以佳勢上前，追近頭馬，但一直落後。
2026-04-06,沙田,2,3,10,機械騎士 (H464),黃寶妮,B/TT,切入追迫領放馬。直路初率先加速，取得領先。七十五米處被頭馬超越。末段持續力拼。
2026-04-06,沙田,2,4,8,皇金合 (K099),袁幸堯,B,展現甚快前速，取得領先。直路初被超越。末段持續力拼。
2026-04-06,沙田,2,5,7,觀萬物 (K101),周俊樂,XB/TT,居中間之後位置。直路彎受推策。直路上傾向內閃。末段追前數位。
2026-04-06,沙田,2,6,5,首駿 (K189),布文,XB/TT,居中間位置，走內欄。六百米處轉換跑線以望空。直路初受催策。最後一百米再無餘力。
2026-04-06,沙田,2,7,12,發光發亮 (H385),蔡明紹,XB-/B/TT-,居中間之後位置，走第三疊。入直路時受推策，走外疊。保持走勢，但從未能增速以爭勝。
2026-04-06,沙田,2,8,13,工程小子 (K244),楊明綸,B/XB,居後列，留力候上。入直路時受推策，走最外疊。保持走勢，但未能增速以追上領先馬匹。
2026-04-06,沙田,2,9,11,東方魅影 (K028),潘頓,B/TT,居中間位置，走第三疊，沒有遮擋。五百米處受催策，但速度不足以展開挑戰。
2026-04-06,沙田,2,10,9,幸運傳承 (J338),黃智弘,--,早段受催策，被拋離，留居包尾位置。入直路時受推策，走外疊。末段略為追前。
2026-04-06,沙田,2,11,6,魅力知福 (K038),艾兆禮,B/TT,出閘後受催策以跟隨領先馬匹。自五百米處起受催策，未能加速。最後二百米力竭。
2026-04-06,沙田,2,12,3,萬里雲 (K279),奧爾民,--,跟隨領先馬匹。六百米處被帶出較外疊。四百米處一度受阻礙。最後二百米再無餘力。
2026-04-06,沙田,2,13,2,飈誌 (J504),希威森,B/TT2,出閘後受催策，沿欄跟隨領先馬匹。入直路時居好位。直路上迅速轉弱。
2026-04-06,沙田,2,14,4,綫路達飛 (J501),潘明輝,V,早段受催策，被拋離，居後列。自六百米處起難以保持位置。自三百米處起遙遙落後。
2026-04-06,沙田,3,1,7,大回報 (K192),巴度,H/TT,居後列。自接近八百米處起開始推進。直路初受困。衝刺強勁。（見競賽事件報告。）
2026-04-06,沙田,3,2,8,天蓬貓 (K280),何澤堯,CP-/H/P1/TT,居前列。早段搶口。走外疊。已獲機會盡展所長。
2026-04-06,沙田,3,3,1,紅衣醒目 (K184),田泰安,TT,出閘笨拙，追趕領放馬，走勢暢順。衝刺良佳。
2026-04-06,沙田,3,4,3,捷威 (K547),潘頓,V-,居中間位置，走勢尚可。直路彎向外移出。在催策下以穩勢追前。
2026-04-06,沙田,3,5,9,隼風雲 (K459),班德禮,CP-/B1,居中間位置，走勢一般。直路初受困。衝刺尚可。
2026-04-06,沙田,3,6,2,凝妙星 (K444),布文,CP-/B1,居後列。直路彎向外移出。以穩勢上前。（見競賽事件報告。）
2026-04-06,沙田,3,7,12,威力非凡 (K152),艾道拿,CP/XB,出閘僅屬一般，居中間之後位置。直路上未能望空。未能全力施為。
2026-04-06,沙田,3,8,11,堅闖 (J015),艾兆禮,B/SR,居後列，走勢一般。在催策下略為追前。
2026-04-06,沙田,3,9,4,好運年 (K443),潘明輝,--,居中間之前位置。無甚表現。（左前腿不良於行。見競賽事件報告。）
2026-04-06,沙田,3,10,5,萬事勝利 (L163),周俊樂,TT,居前列。二百米處迅速轉弱。（見競賽事件報告。）
2026-04-06,沙田,3,11,13,堅多福 (K306),黃智弘,--,搶口，在催策下取得領先。末段墮退，對催策毫無反應。（見競賽事件報告。）
2026-04-06,沙田,3,12,10,趣盈 (K539),鍾易禮,H/TT,居前列。二百米處墮退。從未能構成威脅。
2026-04-06,沙田,3,13,6,家樂寶駒 (K300),霍宏聲,CP/TT-,居中間之後位置。接近二百五十米處時勒避，失去跑線，其後無甚餘力。（見競賽事件報告。）
2026-04-06,沙田,4,1,14,文明福星 (J315),班德禮,BO/H,跟隨領放馬，走內欄。四百米處須等待空位出現。二百五十米處在對手之間加速，取得領先。瞬即帶離對手。
2026-04-06,沙田,4,2,3,機械之星 (K559),布文,CP,居後列，留力候上。追前，二百五十米處勒避。保持佳勢，帶離餘駒跑獲亞軍，未能追及頭馬。
2026-04-06,沙田,4,3,9,明亮天下 (J170),潘明輝,V,出閘緩慢，居後列。自半程起追前。二百五十米處一度受阻礙。保持走勢，未能威脅頭馬。
2026-04-06,沙田,4,4,12,韋少寶 (K540),周俊樂,TT,自大外檔出閘後留後切入。直路上追前。最後五十米洩氣，失去季軍。
2026-04-06,沙田,4,5,5,逍遙騎士 (K370),何澤堯,B/TT,居中間位置。直路彎受推策以保持位置。追前，二百五十米處一度勒避。最後一百米洩氣。
2026-04-06,沙田,4,6,1,威武年代 (J451),袁幸堯,B/TT,追迫領放馬。三百米處甚具爭勝機會。最後二百米力竭。
2026-04-06,沙田,4,7,10,暴風一族 (K104),田泰安,--,自外檔出閘後墮居包尾位置。直路初仍落後甚遠。追前，二百五十米處大力勒避，其後保持同速。
2026-04-06,沙田,4,8,4,風捲殘雲 (K555),梁家俊,H1/TT1,居中間位置。在賽事不同階段未能跟上步速。入直路時受催策。未能構成真正威脅。
2026-04-06,沙田,4,9,6,勁砲王 (K543),金誠剛,XB,留後。直路彎受推策。從未能構成威脅。
2026-04-06,沙田,4,10,7,共創歡欣 (L118),艾道拿,TT,居中間位置。追前，二百五十米處受嚴重阻礙。未能恢復走勢。
2026-04-06,沙田,4,11,11,我最好 (K502),艾兆禮,B1/TT,帶頭競跑。在領放下受追迫。三百米處被超越。瞬即轉弱。
2026-04-06,沙田,4,12,8,加州勇勝 (K364),潘頓,V/TT,追迫領放馬，走第三疊。二百五十米處受嚴重阻礙時開始轉弱。瞬即失去爭勝機會。
2026-04-06,沙田,4,13,13,不勞而獲 (K377),巴度,B-/XB/TT,跟隨領放馬，沿途走外疊。直路上迅速轉弱。
2026-04-06,沙田,4,DNF,2,幸運奇兵 (L071),霍宏聲,--,跟隨領放馬。保持勁勢上前，二百五十米處即將取得領先之際有不妥。
2026-04-06,沙田,5,1,3,千杯不醉 (K365),希威森,--,出閘俐落，受催策上前領放。入直路時領先四分三個馬位。末段保持佳勢，勝出賽事。
2026-04-06,沙田,5,2,14,同喜 (J403),巴度,CP,出閘迅速，落後領放馬一又四分一個馬位，走內欄。直路彎居相同位置。末段以佳勢衝刺，跑獲亞軍。
