date,venue,race_no,video_full_url,video_passthrough_url,video_aerial_url
2026-06-24,沙田,1,https://racing.hkjc.com/contentAsset/videoplayer_v4/video-player-iframe_v4.html?type=replay-full&date=20260621&no=01&lang=chi&noPTbar=false&noLeading=false&videoParam=PAD&rf=http://racing.hkjc.com/zh-hk/local/information/localresults?RaceDate=2026/06/21&pageid=racing/local,https://racing.hkjc.com/contentAsset/videoplayer_v4/video-player-iframe_v4.html?type=passthrough&date=20260621&no=01&lang=chi&videoParam=PAD&rf=http://racing.hkjc.com/zh-hk/local/information/localresults?RaceDate=2026/06/21&pageid=racing/local,https://racing.hkjc.com/contentAsset/videoplayer_v4/video-player-iframe_v4.html?type=replay-aerial&date=20260621&no=01&lang=chi&videoParam=PAD&rf=http://racing.hkjc.com/zh-hk/local/information/localresults?RaceDate=2026/06/21&pageid=racing/local
