date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2026-05-27,跑馬地,1,1,9,本能 (K289),1:09.81,2-1/4,5,23.72,3,5,23.24 11.27    11.97,N,1,22.85 11.44    11.41,,,,,,,,,
2026-05-27,跑馬地,1,2,11,東方福寶 (K115),1:09.86,1-3/4,4,23.64,2-1/4,4,23.20 11.19    12.01,N,2,23.02 11.40    11.62,,,,,,,,,
2026-05-27,跑馬地,1,3,10,星之願 (J480),1:10.03,3,6,23.84,3-1/4,6,23.16 11.23    11.93,1-1/2,3,23.03 11.24    11.79,,,,,,,,,
2026-05-27,跑馬地,1,4,8,鑽得勝 (K216),1:10.07,4,7,24.00,4-1/4,7,23.16 11.19    11.97,1-3/4,4,22.91 11.40    11.51,,,,,,,,,
2026-05-27,跑馬地,1,5,3,洛河 (J308),1:10.16,1/2,1,23.36,3/4,1,23.12 11.19    11.93,2-1/4,5,23.68 11.68    12.00,,,,,,,,,
2026-05-27,跑馬地,1,6,7,建測精英 (K198),1:10.20,5,9,24.16,4-1/2,8,23.04 11.31    11.73,2-1/2,6,23.00 11.40    11.60,,,,,,,,,
2026-05-27,跑馬地,1,7,6,五福星 (J099),1:10.40,1/2,2,23.44,3/4,2,23.16 11.19    11.97,3-3/4,7,23.80 11.60    12.20,,,,,,,,,
2026-05-27,跑馬地,1,8,4,喜行 (K399),1:10.53,7,12,24.48,6-1/2,12,23.04 11.23    11.81,4-1/2,8,23.01 11.56    11.45,,,,,,,,,
2026-05-27,跑馬地,1,9,1,勇敢孖寶 (K421),1:10.56,4-1/4,8,24.04,4-1/2,9,23.16 11.19    11.97,4-3/4,9,23.36 11.64    11.72,,,,,,,,,
2026-05-27,跑馬地,1,10,2,魅力星 (K052),1:10.60,1,3,23.52,1-3/4,3,23.24 11.27    11.97,5,10,23.84 11.64    12.20,,,,,,,,,
2026-05-27,跑馬地,1,11,12,威德勇士 (J385),1:10.94,7,11,24.48,6,11,22.96 11.19    11.77,7,11,23.50 11.64    11.86,,,,,,,,,
2026-05-27,跑馬地,1,12,5,飛越晨曦 (K483),1:11.31,5-1/4,10,24.20,5-3/4,10,23.20 11.27    11.93,9-1/2,12,23.91 11.68    12.23,,,,,,,,,
2026-05-27,跑馬地,2,1,7,捷足奔馳 (J524),2:16.17,3-3/4,4,14.68,5-1/2,4,23.59,4-3/4,6,24.75,1-3/4,2,24.93,2,1,23.50 11.49    12.01,3-3/4,1,24.72 12.23    12.49
2026-05-27,跑馬地,2,2,8,幸運同行 (J331),2:16.78,4-1/2,6,14.80,5-1/2,6,23.47,4-1/2,5,24.71,3-1/2,6,25.25,4,5,23.86 11.85    12.01,3-3/4,2,24.69 12.15    12.54
2026-05-27,跑馬地,2,3,9,美麗多盈 (G477),2:17.02,8,12,15.36,11-1/4,12,23.83,11-1/4,12,24.87,8-1/2,11,24.97,7,10,23.54 11.61    11.93,5-1/4,3,24.45 12.07    12.38
2026-05-27,跑馬地,2,4,3,香港精神 (D241),2:17.13,7-3/4,11,15.32,11,11,23.83,9-1/2,10,24.63,6-3/4,10,24.97,8,11,23.98 11.81    12.17,6,4,24.40 12.11    12.29
2026-05-27,跑馬地,2,5,12,同寶寶 (H386),2:17.31,2-3/4,3,14.52,4-1/2,3,23.59,3-1/4,3,24.67,2,3,25.21,2-3/4,4,23.90 11.81    12.09,7,5,25.42 12.43    12.99
2026-05-27,跑馬地,2,6,4,架勢奇爸 (G312),2:17.52,4,5,14.72,5-1/2,5,23.55,4-1/4,4,24.67,2-1/4,5,25.09,2-3/4,3,23.86 11.69    12.17,8-1/2,6,25.63 12.43    13.20
2026-05-27,跑馬地,2,7,1,管之友 (E496),2:17.63,6,10,15.04,7-1/2,8,23.55,6,8,24.63,4,7,25.09,7,9,24.26 12.01    12.25,9,7,25.06 12.27    12.79
2026-05-27,跑馬地,2,8,2,揚威四海 (K120),2:17.67,5,8,14.88,8-3/4,9,23.91,8-1/4,9,24.79,5-1/4,9,24.93,5-3/4,7,23.86 11.85    12.01,9-1/4,8,25.30 12.27    13.03
2026-05-27,跑馬地,2,9,6,開心三多 (H293),2:17.79,1-3/4,1,14.08,3-1/2,1,23.31,2-1/4,1,24.87,1-3/4,1,25.41,2,2,24.10 11.81    12.29,10,9,26.02 12.67    13.35
2026-05-27,跑馬地,2,10,5,十力 (K200),2:19.83,5,7,14.88,6-3/4,7,23.59,6,7,24.75,4-1/4,8,25.13,5-3/4,8,24.02 11.73    12.29,22-3/4,10,27.46 12.83    14.63
2026-05-27,跑馬地,2,11,10,皇金風速 (E448),2:20.71,1-3/4,2,14.36,3-1/2,2,23.59,2-1/4,2,24.67,2-1/4,4,25.41,4-1/4,6,24.10 11.81    12.29,28-1/4,11,28.58 12.87    15.71
