horse_no,date,detail,cleared_date
H087,12/04/2023,表現難以接受,28/04/2023
H087,19/10/2023,左前腿有傷口，因而退出賽事,28/10/2023
H087,10/11/2023,不慎接受治療，因而退出賽事,14/11/2023
