horse_no,date,detail,cleared_date
H474,25/07/2023,接受閹割手術,-
H474,06/10/2024,表現難以接受，騎師對坐騎競賽時的動作有疑慮,24/10/2024
H474,14/05/2026,賽後翌日右前腿不良於行。更新：右前球節受傷,-
