horse_no,date,detail,cleared_date
H395,06/07/2023,接受閹割手術,-
H395,14/01/2024,賽後翌日左前腿不良於行。更新：左前腿韌帶受傷,22/08/2024
H395,08/03/2026,賽後左前腿不良於行。賽後翌日左前腿及右後腿均不良於行。更新：左前球節受傷,-
