horse_no,date,detail,cleared_date
K043,04/07/2025,接受喉部手術（杓狀會厭皺襞切除術及喉室聲帶切除術）以矯正呼吸道異常情況,21/08/2025
K043,04/10/2025,表現令人失望,27/10/2025
K043,01/02/2026,賽後兩個鼻孔流血,-
