horse_no,date,detail,cleared_date
H438,28/12/2023,接受閹割手術,-
H438,14/04/2024,賽後獲報告發出異常呼吸聲,06/05/2024
H438,06/05/2024,被診斷患有「喘鳴症」,-
H438,24/07/2024,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,19/11/2024
H438,30/08/2025,試閘後兩個鼻孔流血,02/01/2026
