horse_no,date,detail,cleared_date
G465,08/05/2023,賽後翌日左前腿不良於行,08/08/2023
G465,15/10/2023,發燒，因而退出賽事,17/01/2024
G465,20/10/2024,表現令人失望,19/11/2024
G465,12/11/2025,賽後發現心律不正常,23/12/2025
