horse_no,date,detail,cleared_date
K012,19/01/2025,表現令人失望,04/02/2025
K012,01/03/2025,右後腿不良於行，因而退出賽事。更新：右後腿韌帶受傷,17/09/2025
K012,14/03/2025,接受閹割手術,-
