horse_no,date,detail,cleared_date
K107,09/09/2024,左前腿肱骨受傷,03/01/2025
K107,29/05/2025,右後腿不良於行，因而退出賽事,10/06/2025
K107,17/10/2025,右前腿肌腱受傷,24/03/2026
