horse_no,date,detail,cleared_date
J305,15/11/2024,接受喉部手術以矯正會厭被覆蓋情況,07/01/2025
J305,06/06/2025,被診斷患有「喘鳴症」,-
J305,23/07/2025,接受喉部手術（喉室聲帶切除術）以矯正呼吸道異常情況,03/09/2025
J305,22/10/2025,賽後左前腿不良於行。更新︰左前腿韌帶受傷,-
J305,24/02/2026,未能通過獸醫檢驗：試閘後左前腿肌腱受傷,-
