horse_no,date,detail,cleared_date
H384,18/10/2023,表現難以接受,01/12/2023
H384,03/04/2024,出現皮膚毛病，因而退出賽事,08/04/2024
H384,05/05/2024,表現令人失望,03/06/2024
H384,23/10/2024,賽後內窺鏡檢查發現氣管內有大量血液,11/11/2024
H384,07/07/2025,右膝及左前球節均接受關節鏡手術（移除碎骨）,18/09/2025
