horse_no,date,detail,cleared_date
K315,14/05/2025,賽後內窺鏡檢查發現氣管內有大量痰液,-
K315,30/07/2025,左前球節受傷,25/09/2025
K315,02/11/2025,賽後兩個鼻孔流血,26/01/2026
