horse_no,date,detail,cleared_date
H168,08/10/2023,過去十二個月並無出賽,09/11/2023
H168,16/09/2024,右前腿不良於行。更新：右前腿韌帶受傷,28/01/2025
H168,05/03/2025,表現難以接受,25/03/2025
