horse_no,date,detail,cleared_date
K157,13/10/2025,發燒,28/10/2025
K157,31/05/2026,表現令人失望,18/06/2026
K157,27/06/2026,騎師對坐騎競賽時的動作有疑慮，因而收停坐騎,-
