horse_no,date,detail,cleared_date
E403,11/06/2021,骨盆應力性受傷,12/10/2021
E403,15/04/2023,表現難以接受，騎師對坐騎競賽時的動作有疑慮,02/05/2023
E403,28/06/2025,表現令人失望,25/08/2025
E403,11/08/2025,於季終時年屆八歲或以上,25/08/2025
E403,19/10/2025,表現令人失望,17/11/2025
E403,24/02/2026,右前腿韌帶受傷,-
