horse_no,date,detail,cleared_date
K150,06/04/2025,表現令人失望,22/05/2025
K150,19/10/2025,賽後右前腿不良於行,27/10/2025
K150,07/12/2025,表現令人失望，賽後內窺鏡檢查發現氣管內有大量血液,22/12/2025
