horse_no,date,detail,cleared_date
H455,23/01/2024,賽前獸醫檢查發現心律不正常，因而退出賽事,09/02/2024
H455,01/11/2024,一對前球節骨受傷,02/01/2025
H455,27/04/2025,表現難以接受,06/11/2025
H455,08/05/2025,未能通過獸醫檢驗：試閘後發現心律不正常,06/11/2025
H455,22/02/2026,賽後發現心律不正常。賽後翌日右前腿不良於行,-
