horse_no,date,detail,cleared_date
K549,14/10/2025,被診斷患有「喘鳴症」,-
K549,17/10/2025,接受喉部手術（人工喉成形術）以矯正呼吸道異常情況,24/02/2026
K549,20/05/2026,表現難以接受,11/06/2026
