horse_no,date,detail,cleared_date
K045,31/03/2025,賽後翌日一對前腿肌腱受傷,22/12/2025
K045,14/08/2025,未能通過獸醫檢驗：一對前腿肌腱再受傷,22/12/2025
K045,25/03/2026,表現難以接受,-
