horse_no,date,detail,cleared_date
K089,28/05/2025,入閘後以後足豎立及向後坐下，被發現左後腿不良於行，因而退出賽事。更新：左邊骨盆受傷,27/10/2025
K089,02/04/2026,右前腿韌帶受傷,-
