horse_no,date,detail,cleared_date
K002,13/07/2025,被診斷患有「喘鳴症」,-
K002,15/07/2025,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,23/09/2025
