horse_no,date,detail,cleared_date
H442,07/12/2023,右前腿肌腱受傷,24/05/2024
H442,05/06/2024,過去十二個月並無出賽,14/06/2024
H442,15/09/2024,表現令人失望，賽後右後腿不良於行。更新：右邊骨盆受傷,28/04/2025
H442,19/02/2026,騎師對坐騎競賽時的動作有疑慮，直路上被收慢,03/03/2026
H442,25/03/2026,在運往跑馬地馬場途中煩躁不安，其後被發現多肢有傷口，因而退出賽事,02/04/2026
