horse_no,date,detail,cleared_date
H208,14/06/2023,表現難以接受,09/10/2023
H208,27/03/2024,表現令人失望,12/04/2024
H208,09/07/2024,右前腿不良於行，因而退出賽事,30/09/2024
H208,12/09/2024,未能通過獸醫檢驗：快操後左前腿不良於行,30/09/2024
H208,08/10/2025,賽後兩個鼻孔流血,30/12/2025
