horse_no,date,detail,cleared_date
G207,14/10/2022,右前腿不良於行,04/11/2022
G207,29/05/2023,賽後翌日右前腿不良於行,12/06/2023
G207,05/10/2024,右前腿不良於行，因而退出賽事。更新：右前腿韌帶受傷,28/03/2025
G207,11/08/2025,於季終時年屆八歲或以上,20/08/2025
