horse_no,date,detail,cleared_date
G192,12/03/2022,在前往閘廂時煩躁不安，騎師因而被拋下，繼而跑了一段途程。右後腿不良於行，因而退出賽事,18/03/2022
G192,27/03/2025,左前腿管骨受傷,18/12/2025
G192,11/08/2025,於季終時年屆八歲或以上,18/12/2025
G192,20/11/2025,未能通過獸醫檢驗：快操後左前腿不良於行,18/12/2025
