horse_no,date,detail,cleared_date
H332,15/10/2023,表現難以接受,31/10/2023
H332,27/09/2024,右前腿不良於行，因而退出賽事,10/10/2024
H332,17/12/2024,食慾不振，因而退出賽事,31/12/2024
H332,26/01/2025,表現令人失望,07/02/2025
