horse_no,date,detail,cleared_date
K363,24/07/2025,左膝接受關節鏡手術（移除碎骨）,03/11/2025
K363,07/06/2026,騎師對坐騎競賽時的動作有疑慮，遂在直路上收慢坐騎,-
