horse_no,date,detail,cleared_date
H456,04/10/2023,表現難以接受,23/10/2023
H456,28/05/2024,左前腿肌腱受傷,01/11/2024
H456,26/03/2025,表現令人失望,15/04/2025
H456,04/03/2026,表現令人失望,02/04/2026
