horse_no,date,detail,cleared_date
H430,27/06/2023,接受閹割手術,-
H430,09/04/2025,賽後內窺鏡檢查發現氣管內有大量血液,06/05/2025
H430,16/07/2025,賽後內窺鏡檢查發現氣管內有大量血液,28/08/2025
H430,17/09/2025,賽後左前腿不良於行,06/01/2026
H430,08/10/2025,一對前球節接受手術,06/01/2026
