horse_no,date,detail,cleared_date
J508,31/10/2024,賽後翌日右前腿不良於行,15/11/2024
J508,06/02/2025,左肩受傷,02/09/2025
J508,23/10/2025,接受喉部手術以矯正會厭被覆蓋情況,21/11/2025
