horse_no,date,detail,cleared_date
H356,12/04/2023,接受閹割手術,-
H356,27/12/2023,左前腿肌腱受傷,25/10/2024
H356,27/05/2026,開閘前衝前，大力觸碰閘門，以致衝出閘廂，因而退出賽事,08/06/2026
