horse_no,date,detail,cleared_date
K286,31/05/2025,表現難以接受,27/06/2025
K286,10/07/2025,接受閹割手術,-
K286,29/11/2025,右後腿不良於行，因而退出賽事。更新：右後腿管骨受傷,09/03/2026
