horse_no,date,detail,cleared_date
J304,09/10/2024,表現令人失望,24/10/2024
J304,03/04/2025,賽後翌日右後腿不良於行,14/04/2025
J304,19/11/2025,賽後內窺鏡檢查發現氣管內有大量血液,04/12/2025
J304,02/07/2026,試閘後左前腿不良於行。更新：左前腿韌帶受傷,-
