horse_no,date,detail,cleared_date
J099,27/10/2024,表現令人失望,15/11/2024
J099,30/11/2025,表現難以接受，賽後內窺鏡檢查發現氣管內有大量血液,25/12/2025
J099,25/02/2026,表現令人失望,13/03/2026
