horse_no,date,detail,cleared_date
H170,12/02/2025,入閘後以後足豎立，將右前腿擱在間隔上一段不短的時間，因而退出賽事,18/02/2025
H170,01/07/2025,表現難以接受,28/10/2025
H170,07/02/2026,左前腿不良於行，因而退出賽事,05/03/2026
