horse_no,date,detail,cleared_date
K301,25/03/2025,左後腿不良於行,14/10/2025
K301,07/11/2025,過去十二個月並無出賽,16/12/2025
K301,19/02/2026,表現令人失望，賽後翌日左後腿不良於行,-
