horse_no,date,detail,cleared_date
J058,24/10/2023,接受閹割手術,-
J058,15/05/2024,賽後發現心律不正常,14/06/2024
J058,08/01/2025,賽後內窺鏡檢查發現氣管內有大量血液,24/01/2025
