horse_no,date,detail,cleared_date
K190,08/12/2024,表現及走勢均難以接受,21/01/2025
K190,30/12/2024,接受閹割手術,-
K190,21/09/2025,賽後內窺鏡檢查發現氣管內有大量血液,18/10/2025
K190,10/10/2025,試閘時表現欠佳,18/10/2025
K190,07/06/2026,表現令人失望,22/06/2026
K190,30/06/2026,試閘後發現心律不正常,-
